stage,planes,sats_per_plane,total_satellites,phase_factor,inclination_deg,raan0_deg,u0_deg,c_min,min_margin,single_coverage_time_rate,strict_double_time_rate,max_uncovered_gap_s,worst_time_s,mean_critical_points,max_critical_points,evaluated_time_steps,stopped_early,backend
screen,20,2,40,11,82.93106840486729,16.19470996968448,117.61245852336287,0,-0.1479447212335746,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,11,70.08924165002222,0.8411149978637695,64.8781549371779,0,-0.14081885331213828,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,20,2,40,11,59.4694812000671,9.363143038004637,158.8994705490768,0,-0.08260376991530438,0.0,0.0,0.0,0.0,49.0,49,1,True,scipy-cKDTree
screen,20,2,40,12,53.04309134845155,0.7456272337585688,148.9323060773313,0,-0.11058750285168928,0.0,0.0,0.0,0.0,46.0,46,1,True,scipy-cKDTree
screen,20,2,40,12,73.30853659383183,16.100999487563968,69.8796471208334,0,-0.12439435061852988,0.0,0.0,0.0,0.0,38.0,38,1,True,scipy-cKDTree
screen,20,2,40,12,89.43550062577964,5.011062288656831,104.49036782607436,0,-0.14796496508088186,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,12,68.23184768699339,11.89268877916038,25.42568989098072,0,-0.0656897704903936,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,12,62.349321889511394,8.54792483523488,60.87732385843992,0,-0.08469119594424823,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,12,82.33601017927165,10.684554532170296,161.82380558922887,0,-0.10636938594292555,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,12,77.89512308531664,3.67713800445199,12.56716813892126,0,-0.08713382071427289,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,12,56.24977227595114,15.34000477194786,113.50369082763791,0,-0.08204893800499191,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,13,75.50518080074035,10.42660541832447,14.349323697388172,0,-0.05150254735750226,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,13,51.93849808959549,0.9219022113829851,103.76427087932825,0,-0.05177514071372191,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,20,2,40,13,59.15976449234514,15.755230760201812,57.27343121543527,0,-0.08983633858833906,0.0,0.0,0.0,0.0,30.0,30,1,True,scipy-cKDTree
screen,20,2,40,13,87.75953502184765,8.526932258158922,150.86314553394914,0,-0.06765802764915407,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,13,83.59728333629427,15.36783823929727,114.30232191458344,0,-0.07310138003152311,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,13,65.85907184770274,4.765320796519518,26.310050580650568,0,-0.05164293640000883,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,13,58.79673077415881,12.289719298481941,162.80853990465403,0,-0.04422427715889632,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,20,2,40,13,71.18166617873254,3.910882981494069,67.82891560345888,0,-0.09543308064979716,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,14,64.07152543292956,7.059598468244076,171.22631024569273,0,-0.09464790834985592,0.0,0.0,0.0,0.0,30.0,30,1,True,scipy-cKDTree
screen,20,2,40,14,83.88080768262125,14.960741573944688,1.8738948181271553,0,-0.18439377013177738,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,14,79.07887132907693,1.4331210236996412,130.782299246639,0,-0.17419358921668637,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,20,2,40,14,49.54178278846642,11.584129180759192,52.86546779796481,0,-0.07752905021995993,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,14,58.2437576828,2.9686109852045774,36.445058304816484,0,-0.14382983848323228,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,20,2,40,14,70.25199596813745,10.870201986283064,137.09537202492356,0,-0.0935651962276014,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,14,84.91695159255138,6.345294155180454,86.00308679044247,0,-0.07590056294398262,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,14,63.16028183481741,16.497020641341805,98.08353155851364,0,-0.09545208908322267,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,15,59.95624975438744,16.007147451862693,150.30396027490497,0,-0.06069424533101553,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,15,75.78299080253002,4.723589211702347,15.227221939712763,0,-0.07299316531959965,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,15,82.30943440818558,11.72993627563119,104.51917324215174,0,-0.07158882423350832,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,20,2,40,15,58.5231566987344,0.4453019667416811,59.61810886859894,0,-0.054933054527915304,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,15,51.23721320619369,10.470831608399749,37.66126323491335,0,-0.07751886597327551,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,15,89.93925165993633,3.6862015575170517,172.95780256390572,0,-0.05310903495763686,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,20,2,40,15,70.41525915155728,14.734993804246187,82.22795991227031,0,-0.06334061526572288,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,15,65.62918171099614,7.951448472216725,126.99721986427903,0,-0.047137085623416786,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,16,60.7650903434195,14.86501358449459,58.43024482950568,0,-0.13816311976406315,0.0,0.0,0.0,0.0,41.0,41,1,True,scipy-cKDTree
screen,20,2,40,16,70.04665202323969,6.288273828104138,111.45113959908485,0,-0.2589823002312821,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,20,2,40,16,88.29489684612032,9.415591690689325,22.75651641190052,0,-0.1511212812883318,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,16,58.115572771206,1.1201027389615774,167.18641949817538,0,-0.22523822285350803,0.0,0.0,0.0,0.0,30.0,30,1,True,scipy-cKDTree
screen,20,2,40,16,50.71639498450848,12.86246818676591,115.82985972985625,0,-0.16341677291506973,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,20,2,40,16,80.10374478188913,4.282991772517562,73.93678396940231,0,-0.15257203790221963,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,16,77.56953539115332,15.780231848359108,151.8556659668684,0,-0.24647309484597546,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,16,68.83507101434849,7.482005702331662,18.553583901375532,0,-0.16295281562041253,0.0,0.0,0.0,0.0,48.0,48,1,True,scipy-cKDTree
screen,20,2,40,17,68.22607293646821,17.81386892683804,65.71132382377982,0,-0.10810124501879059,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,20,2,40,17,70.72734887426589,5.145151918753982,120.22630959749222,0,-0.07350510929912057,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,17,83.5994823696528,11.47234345972538,24.907234143465757,0,-0.09772064031772998,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,17,54.948251433456605,1.6433436311781406,149.69319932162762,0,-0.11450957471976542,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,17,53.40684777146135,11.069303266704082,107.98181237652898,0,-0.10837522019721968,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,20,2,40,17,87.08975826547032,2.889582496136427,77.41835195571184,0,-0.12986079542925888,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,20,2,40,17,79.57399026630337,13.719121539965272,162.8017115034163,0,-0.09972196401126898,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,20,2,40,17,61.32846228108856,8.396696610376239,11.2598742172122,0,-0.12346033060903117,0.0,0.0,0.0,0.0,59.0,59,1,True,scipy-cKDTree
screen,20,2,40,18,65.2844699686552,11.425697833299637,178.6761767975986,0,-0.6243647137213386,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,20,2,40,18,73.02146710095346,5.2894843351095915,35.15095196664333,0,-0.562249582075381,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,18,89.41961741109216,13.761168183758855,121.83440119028091,0,-0.23451330963682304,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,18,50.509864203193054,3.0199319534003735,69.36387559399009,0,-0.4122509080230631,0.0,0.0,0.0,0.0,48.0,48,1,True,scipy-cKDTree
screen,20,2,40,18,58.7404813064486,17.91251090168953,11.066913586109877,0,-0.5247406080199812,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,20,2,40,18,82.16545896117441,1.653623415157199,135.25619991123676,0,-0.290931194319369,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,20,2,40,18,75.18063324273842,11.181925954297185,65.31879410147667,0,-0.2749138818202459,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,18,62.15376263113305,8.318290393799543,103.37525820359588,0,-0.1508797944699939,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,20,2,40,19,55.809228001082566,3.622088396921754,127.58373046293855,0,-0.29306418523525557,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,19,81.13233186790946,13.18047108873725,44.542262088507414,0,-0.23785655437430664,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,20,2,40,19,79.33955555610837,6.33930216729641,145.24626659229398,0,-0.2976766861304171,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,20,2,40,19,63.11067006031624,14.827027788385749,48.31799363717437,0,-0.3922136410306474,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,20,2,40,19,67.7127671919522,7.954395247623324,10.160761792212725,0,-0.5100106407532136,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,20,2,40,19,72.25428737245483,17.56664065271616,93.05949440225959,0,-0.19116299998027464,0.0,0.0,0.0,0.0,46.0,46,1,True,scipy-cKDTree
screen,20,2,40,19,85.72341165938242,1.7254707254469395,82.66722092404962,0,-0.1834668294346724,0.0,0.0,0.0,0.0,51.0,51,1,True,scipy-cKDTree
screen,20,2,40,19,48.715478832210906,10.159333499148488,179.804148953408,0,-0.792865285062934,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,0,55.70418492914762,5.984937069006264,254.13204945623875,0,-1.266951765456071,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,0,71.5647902087205,3.2994860094040632,170.8533078432083,0,-0.2832183215475623,0.0,0.0,0.0,0.0,98.0,98,1,True,scipy-cKDTree
screen,40,1,40,0,86.99109086948377,7.931365029886365,335.1121500134468,0,-0.7873941055026245,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,0,61.382199927740075,0.7905461797490716,49.94918055832386,0,-0.21254007525963925,0.0,0.0,0.0,0.0,106.0,106,1,True,scipy-cKDTree
screen,40,1,40,0,64.24273887246846,7.391724290326238,104.21053480356932,0,-0.45040651144284005,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,0,80.19459968301018,1.3235779562965035,191.00427243858576,0,-0.5569261459502536,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,0,74.50640079983881,5.410551798529923,23.735600151121616,0,-0.13318588870177606,0.0,0.0,0.0,0.0,98.0,98,1,True,scipy-cKDTree
screen,40,1,40,0,48.826621941496164,3.867262316867709,311.00839119404554,0,-0.9557431576585039,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,1,85.60449924106285,4.630386622622609,71.93766754120588,0,-0.8515452827709247,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,1,61.817611821973685,3.4100438905879855,273.80076963454485,0,-0.1816265364039229,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,40,1,40,1,50.759411709874065,7.846475059166551,101.65373180061579,0,-0.30786717834464516,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,40,1,40,1,78.40350456156335,2.126140641979873,261.37190725654364,0,-0.16629622211327333,0.0,0.0,0.0,0.0,52.0,52,1,True,scipy-cKDTree
screen,40,1,40,1,70.13106174863387,8.098061612807214,352.486797273159,0,-0.440246593738971,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,1,56.749728219753976,0.17826402001082897,15.800777301192284,0,-0.3694104958628558,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,40,1,40,1,66.50975489433581,6.569473980925977,182.4988404661417,0,-0.3618717351976105,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,1,83.82469469916423,3.1496686097234488,157.95500054955482,0,-0.6798243413483319,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,2,77.29905076662804,0.16498426906764507,224.90326076745987,0,-0.107664313298109,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,2,63.38963388999849,4.529119779355824,160.77025551348925,0,-0.18901986202651488,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,2,52.980378865706065,2.770583032630384,286.8285468220711,0,-0.0848410436054684,0.0,0.0,0.0,0.0,38.0,38,1,True,scipy-cKDTree
screen,40,1,40,2,88.4338181577928,7.125139553099871,53.84803790599108,0,-0.1821239231433741,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,2,80.92103396676593,4.189882557839155,112.35740404576063,0,-0.2710250892225853,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,2,54.55868315646933,8.552942804060876,228.31370495259762,0,-0.06315429777578851,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,2,64.39939346280921,2.1558516891673207,39.374357275664806,0,-0.18848354474137485,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,2,71.81590033820494,6.511462083086371,346.30462668836117,0,-0.25792902155883746,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,3,82.27225694121307,8.926531361415982,142.9853456094861,0,-0.29169032887423807,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,3,53.50167313765569,1.9819510784000158,263.0313376709819,0,-0.13340167138265813,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,3,59.62611957637269,5.367601049132645,60.4981654509902,0,-0.06978803846916559,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,3,71.11117486749532,3.2745488667860627,345.42968306690454,0,-0.2552250689782999,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,3,79.11150170725723,5.859301946125925,182.60528828948736,0,-0.23997979550378545,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,3,67.22246076611296,3.485278713516891,134.27807573229074,0,-0.23843713615891748,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,3,54.99614243059161,6.888227842748165,291.72370333224535,0,-0.1131419099814831,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,3,85.9564011147184,0.22517650946974754,25.07340084761381,0,-0.17583926925252835,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,4,86.38017442745061,8.72230510879308,347.2181639447808,0,-0.08658915278815349,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,4,63.703124907795335,2.546924435533583,43.84345527738333,0,-0.0844855592437771,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,4,51.51849355326982,6.2681755581870675,252.63476461172104,0,-0.0686759829100606,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,40,1,40,4,75.49455460966473,0.07480483967810869,127.10407488048077,0,-0.0786052857356796,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,4,72.48598485167484,4.5695016933605075,70.72327125817537,0,-0.13350617426600042,0.0,0.0,0.0,0.0,30.0,30,1,True,scipy-cKDTree
screen,40,1,40,4,53.7030119449849,1.7426853692159057,308.75189166516066,0,-0.06570651090230883,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,40,1,40,4,66.51491300846337,7.159866004250944,167.37201914191246,0,-0.06497862697795442,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,4,83.9974484720453,4.351039725355804,223.25015164911747,0,-0.07960194915348695,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,40,1,40,5,77.64297216182212,4.660611664876342,332.1996244043112,0,-0.08409207938083885,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,5,67.73010359437987,0.4846453545615077,60.6285335496068,0,-0.09102454232071966,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,5,52.0652573657,8.583086935803294,253.58383879065514,0,-0.07415863379812782,0.0,0.0,0.0,0.0,30.0,30,1,True,scipy-cKDTree
screen,40,1,40,5,82.74708867639683,4.4116609347984195,162.36440297216177,0,-0.12996333122385917,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,5,88.00032977441059,7.281591212376952,2.50800758600235,0,-0.13043303868836797,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,40,1,40,5,57.33153470278715,2.4706108449026942,279.74829118698835,0,-0.09107362401586294,0.0,0.0,0.0,0.0,52.0,52,1,True,scipy-cKDTree
screen,40,1,40,5,62.44131862246082,6.738364426419139,126.03546269237995,0,-0.09498217134122966,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,5,72.33108478246798,1.9319243682548404,222.9235977306962,0,-0.17477266060579744,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,6,71.91152282351788,2.381940593943,175.98798863589764,0,-0.09951502831244208,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,6,50.174205387454435,6.210957803763449,336.9466492161155,0,-0.10034525941075201,0.0,0.0,0.0,0.0,30.0,30,1,True,scipy-cKDTree
screen,40,1,40,6,60.795792915383466,1.9467236744239926,70.48650965094566,0,-0.0954507106600464,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,6,83.22163676270738,6.8979766163975,225.8860345557332,0,-0.10440795304515149,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,6,86.83797639508683,0.23657396994531155,293.98285891860723,0,-0.0963892874233816,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,6,67.70881553361184,8.64194776955992,95.20244412124157,0,-0.10939426124012497,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,6,56.25539614694608,4.0130252139642835,222.49507326632738,0,-0.07052067169795262,0.0,0.0,0.0,0.0,33.0,33,1,True,scipy-cKDTree
screen,40,1,40,6,76.07561946505054,4.546128982678056,17.628179043531418,0,-0.12031802075557285,0.0,0.0,0.0,0.0,46.0,46,1,True,scipy-cKDTree
screen,40,1,40,7,73.26181885047403,5.146858365274966,116.68937981128693,0,-0.12624060220580935,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,7,65.96325855544066,3.2778209941461682,320.25136962532997,0,-0.12214888309026783,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,7,48.46145551657732,8.07937078177929,3.663002997636795,0,-0.07282823424813634,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,7,87.91707194205992,1.495542112737894,252.92468190193176,0,-0.09190576171658682,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,40,1,40,7,79.71981759605349,7.227587331086397,309.6397487819195,0,-0.10019112428328891,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,7,56.81910977896036,0.09883671998977661,153.9043566584587,0,-0.11768148641287501,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,40,1,40,7,62.79585394178741,6.543975745327771,197.31585055589676,0,-0.14228509552858304,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,40,1,40,7,76.26247352790088,4.130016432143748,85.87527617812157,0,-0.07736202992512509,0.0,0.0,0.0,0.0,38.0,38,1,True,scipy-cKDTree
screen,40,1,40,8,54.335064833013206,8.163471831008792,245.00333279371262,0,-0.0728395905068735,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,40,1,40,8,84.99903570676108,2.6280450727790594,158.44047166407108,0,-0.1423865578090614,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,8,74.94179233946025,6.331693142652512,300.5335884913802,0,-0.07441049609910244,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,8,65.05183695121434,0.8060847446322441,15.66761065274477,0,-0.07350696925377354,0.0,0.0,0.0,0.0,22.0,22,1,True,scipy-cKDTree
screen,40,1,40,8,61.32680365107442,4.5421003215014935,104.50565356761217,0,-0.050121660253718225,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,8,70.87185686913423,1.2577724643051624,209.19564630836248,0,-0.058897044293662826,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,8,80.93908591507554,7.773924322798848,70.1348901540041,0,-0.04366559567487838,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,8,50.620017211513776,4.497217023745179,336.5215516090393,0,-0.08141194503537474,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,9,79.47602789061983,2.522996482439339,43.580719493329525,0,-0.08486679426503352,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,9,48.84658482413825,6.330601290799677,279.73117399960756,0,-0.12909598466304828,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,9,62.567615817911154,0.7193191302940249,174.2714674025774,0,-0.15557222911603052,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,9,86.6971727461511,8.143617055378854,230.59766560792923,0,-0.18956257616640448,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,9,80.5655326159972,2.221070975996554,324.9241166934371,0,-0.13571251993256772,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,9,68.01119513888406,7.206579607911408,88.72834224253893,0,-0.13121382962703665,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,9,55.598288047016425,3.8182051246985793,182.97812975943089,0,-0.1826597055630773,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,40,1,40,9,72.03531284154728,5.600107113830745,126.60661160945892,0,-0.08689582292716902,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,10,74.33983161721228,7.219419443048537,109.59085162729025,0,-0.053307552665729174,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,10,59.33795882862056,2.0128343263641,210.9318968653679,0,-0.08485969778929614,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,10,57.75562668516069,5.037169109098613,36.21087446808815,0,-0.11269334932002228,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,10,85.74173390610669,4.336954775266349,272.36961733549833,0,-0.1503097886447894,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,10,80.69352025038033,6.676986272446811,227.9120998084545,0,-0.21791025614319837,0.0,0.0,0.0,0.0,38.0,38,1,True,scipy-cKDTree
screen,40,1,40,10,52.70784806089854,2.6003796039149165,171.57753210514784,0,-0.07149239336686086,0.0,0.0,0.0,0.0,52.0,52,1,True,scipy-cKDTree
screen,40,1,40,10,64.11006573019085,8.998065599240363,346.3095649704337,0,-0.07017579931232176,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,10,79.11086777330894,0.41897198650985956,65.14425337314606,0,-0.08423788862414439,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,11,78.58511193289587,7.994114203378558,191.44854247570038,0,-0.08984337298090683,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,11,67.80595815244271,0.609082343056798,147.45734609663486,0,-0.09083049933875298,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,11,50.36512487777026,4.799967661499977,281.8713226541877,0,-0.0792236906182886,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,40,1,40,11,80.4467539731421,4.314350064843893,57.035288102924824,0,-0.13456553669562887,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,11,87.25058071418619,6.65056527312845,99.58573926240206,0,-0.10492346604955793,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,11,53.951978145612244,2.7811369551345706,233.6951955780387,0,-0.08578894955927818,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,11,63.610691827684334,7.549925127066672,9.163813367486,0,-0.07813720473499264,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,40,1,40,11,72.39017375727487,1.2986610727384686,324.117751121521,0,-0.11353039323537839,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,40,1,40,12,87.05369442022679,5.063014380633831,228.56656450778246,0,-0.08981180983497272,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,12,66.32048726206239,3.807006767950952,120.54343186318874,0,-0.04762587191602208,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,40,1,40,12,57.03600148354433,8.818371056579053,337.56254844367504,0,-0.09325997169746425,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
