S,M,N,F,i,u0,C1,C2,c_min,max_gap_s,avg_mult
1380,6,230,2,50.0,0.0,0.514721,0.502255,0,9900.0,2.7062
1380,6,230,2,50.0,0.783,0.514741,0.50172,0,10800.0,2.7073
1380,6,230,2,51.0,0.0,0.523424,0.511168,0,10800.0,2.7683
1380,6,230,2,51.0,0.783,0.523231,0.511903,0,10800.0,2.7689
1380,6,230,3,49.0,0.0,0.508103,0.49072,0,9900.0,2.6281
1380,6,230,3,49.0,0.783,0.507839,0.490775,0,9900.0,2.6254
1380,6,230,3,50.0,0.0,0.514737,0.502046,0,9900.0,2.7051
1380,6,230,3,50.0,0.783,0.514858,0.501708,0,10800.0,2.7051
1380,6,230,3,51.0,0.0,0.523275,0.511198,0,10800.0,2.769
1380,6,230,3,51.0,0.783,0.52336,0.511731,0,10800.0,2.769
1380,6,230,4,49.0,0.0,0.508069,0.490503,0,9900.0,2.6267
1380,6,230,4,49.0,0.783,0.507671,0.490659,0,9900.0,2.626
1380,6,230,4,50.0,0.0,0.514965,0.502087,0,9900.0,2.7048
1380,6,230,4,50.0,0.783,0.514682,0.501404,0,9900.0,2.7036
1380,6,230,4,51.0,0.0,0.523303,0.511142,0,10800.0,2.7688
1380,6,230,4,51.0,0.783,0.52353,0.51159,0,10800.0,2.7699
1380,6,230,5,49.0,0.0,0.508089,0.490623,0,9900.0,2.6258
1380,6,230,5,49.0,0.783,0.507932,0.490728,0,9900.0,2.6235
1380,6,230,5,50.0,0.0,0.514557,0.501644,0,10800.0,2.7052
1380,6,230,5,50.0,0.783,0.514905,0.502331,0,9900.0,2.7083
1380,6,230,5,51.0,0.0,0.523206,0.511135,0,10800.0,2.7689
1380,6,230,5,51.0,0.783,0.523449,0.511936,0,10800.0,2.7682
1380,10,138,0,49.0,0.0,0.717907,0.657481,0,5400.0,2.6261
1380,10,138,0,49.0,1.304,0.716334,0.659314,0,5400.0,2.6293
1380,10,138,0,50.0,0.0,0.725246,0.685925,0,6300.0,2.7059
1380,10,138,0,50.0,1.304,0.725139,0.68724,0,6300.0,2.7078
1380,10,138,0,51.0,0.0,0.705273,0.669522,0,5400.0,2.7727
1380,10,138,0,51.0,1.304,0.705967,0.667536,0,5400.0,2.7668
1380,10,138,1,49.0,0.0,0.717662,0.658526,0,5400.0,2.6272
1380,10,138,1,49.0,1.304,0.717149,0.657477,0,5400.0,2.6254
1380,10,138,1,50.0,0.0,0.725321,0.685612,0,6300.0,2.704
1380,10,138,1,50.0,1.304,0.725772,0.686564,0,6300.0,2.7071
1380,10,138,1,51.0,0.0,0.706433,0.668482,0,5400.0,2.7729
1380,10,138,1,51.0,1.304,0.704932,0.667366,0,5400.0,2.7695
1380,10,138,2,49.0,0.0,0.717235,0.658412,0,5400.0,2.6265
1380,10,138,2,49.0,1.304,0.717144,0.658751,0,5400.0,2.6268
1380,10,138,2,50.0,0.0,0.725595,0.686335,0,6300.0,2.7063
1380,10,138,2,50.0,1.304,0.724755,0.685665,0,6300.0,2.7044
1380,10,138,2,51.0,0.0,0.705899,0.668511,0,5400.0,2.7688
1380,10,138,2,51.0,1.304,0.705279,0.667581,0,5400.0,2.7715
1380,10,138,3,49.0,0.0,0.717543,0.658625,0,5400.0,2.6273
1380,10,138,3,49.0,1.304,0.717155,0.6584,0,5400.0,2.6252
1380,10,138,3,50.0,0.0,0.725548,0.685306,0,6300.0,2.7045
1380,10,138,3,50.0,1.304,0.725788,0.686279,0,6300.0,2.7039
1380,10,138,3,51.0,0.0,0.705762,0.667886,0,5400.0,2.7698
1380,10,138,3,51.0,1.304,0.705464,0.667792,0,5400.0,2.7713
1380,10,138,5,49.0,0.0,0.717199,0.659502,0,5400.0,2.628
1380,10,138,5,49.0,1.304,0.717042,0.658954,0,5400.0,2.6274
1380,10,138,5,50.0,0.0,0.725405,0.68635,0,6300.0,2.7071
1380,10,138,5,50.0,1.304,0.725353,0.686441,0,6300.0,2.7066
1380,10,138,5,51.0,0.0,0.70574,0.668408,0,5400.0,2.7691
1380,10,138,5,51.0,1.304,0.7055,0.668524,0,5400.0,2.7705
1380,10,138,7,49.0,0.0,0.717345,0.658698,0,5400.0,2.6258
1380,10,138,7,49.0,1.304,0.717034,0.659614,0,5400.0,2.6276
1380,10,138,7,50.0,0.0,0.725127,0.68657,0,6300.0,2.7044
1380,10,138,7,50.0,1.304,0.725671,0.686635,0,6300.0,2.7063
1380,10,138,7,51.0,0.0,0.70571,0.668317,0,5400.0,2.7708
1380,10,138,7,51.0,1.304,0.705468,0.667733,0,5400.0,2.7695
1380,10,138,8,49.0,0.0,0.717813,0.658564,0,5400.0,2.625
1380,10,138,8,49.0,1.304,0.716886,0.658685,0,5400.0,2.6275
1380,10,138,8,50.0,0.0,0.725747,0.686792,0,6300.0,2.7045
1380,10,138,8,50.0,1.304,0.725738,0.686361,0,6300.0,2.7039
1380,10,138,8,51.0,0.0,0.704901,0.667428,0,5400.0,2.77
1380,10,138,8,51.0,1.304,0.706325,0.667873,0,5400.0,2.771
1380,10,138,9,49.0,0.0,0.717281,0.658468,0,5400.0,2.6275
1380,10,138,9,49.0,1.304,0.717533,0.658064,0,5400.0,2.6249
1380,10,138,9,50.0,0.0,0.726201,0.686481,0,6300.0,2.7062
1380,10,138,9,50.0,1.304,0.725104,0.686914,0,6300.0,2.7053
1380,10,138,9,51.0,0.0,0.704826,0.667426,0,5400.0,2.7672
1380,10,138,9,51.0,1.304,0.705888,0.668522,0,5400.0,2.774
1380,12,115,0,49.0,0.0,0.791731,0.701409,0,4500.0,2.6287
1380,12,115,0,49.0,1.565,0.792377,0.700082,0,4500.0,2.625
1380,12,115,0,50.0,0.0,0.786813,0.733139,0,4500.0,2.7044
1380,12,115,0,50.0,1.565,0.786543,0.733216,0,4500.0,2.7036
1380,12,115,0,51.0,0.0,0.776551,0.727805,0,4500.0,2.7688
1380,12,115,0,51.0,1.565,0.776841,0.728259,0,4500.0,2.7698
1380,12,115,1,49.0,0.0,0.791481,0.700407,0,4500.0,2.6251
1380,12,115,1,49.0,1.565,0.791902,0.701852,0,4500.0,2.6273
1380,12,115,1,50.0,0.0,0.786868,0.733419,0,4500.0,2.7043
1380,12,115,1,50.0,1.565,0.786681,0.733623,0,4500.0,2.7047
1380,12,115,1,51.0,0.0,0.777501,0.727783,0,4500.0,2.7698
1380,12,115,1,51.0,1.565,0.776454,0.726126,0,4500.0,2.7685
1380,12,115,2,49.0,0.0,0.792259,0.700136,0,4500.0,2.6281
1380,12,115,2,49.0,1.565,0.791289,0.701269,0,4500.0,2.627
1380,12,115,2,50.0,0.0,0.786924,0.733457,0,4500.0,2.7052
1380,12,115,2,50.0,1.565,0.78713,0.73345,0,4500.0,2.7045
1380,12,115,2,51.0,0.0,0.777215,0.727464,0,4500.0,2.769
1380,12,115,2,51.0,1.565,0.776604,0.728047,0,4500.0,2.7703
1380,12,115,3,49.0,0.0,0.79184,0.700988,0,4500.0,2.627
1380,12,115,3,49.0,1.565,0.791757,0.701022,0,4500.0,2.6266
1380,12,115,3,50.0,0.0,0.785714,0.732642,0,4500.0,2.7016
1380,12,115,3,50.0,1.565,0.787591,0.732748,0,4500.0,2.7067
1380,12,115,3,51.0,0.0,0.777038,0.728197,0,4500.0,2.7695
1380,12,115,3,51.0,1.565,0.776854,0.728394,0,4500.0,2.7693
1380,12,115,4,49.0,0.0,0.79148,0.701895,0,4500.0,2.6263
1380,12,115,4,49.0,1.565,0.791285,0.700045,0,4500.0,2.6256
1380,12,115,4,50.0,0.0,0.786812,0.733816,0,4500.0,2.7043
1380,12,115,4,50.0,1.565,0.78692,0.733494,0,4500.0,2.7041
1380,12,115,4,51.0,0.0,0.776961,0.727237,0,4500.0,2.7704
1380,12,115,4,51.0,1.565,0.777007,0.726787,0,4500.0,2.77
1380,12,115,6,49.0,0.0,0.793328,0.70369,0,4500.0,2.6264
1380,12,115,6,49.0,1.565,0.79078,0.698032,0,4500.0,2.6273
1380,12,115,6,50.0,0.0,0.785545,0.733794,0,4500.0,2.7008
1380,12,115,6,50.0,1.565,0.787811,0.731948,0,4500.0,2.7072
1380,12,115,6,51.0,0.0,0.777713,0.729128,0,4500.0,2.7632
1380,12,115,6,51.0,1.565,0.775679,0.727434,0,4500.0,2.7753
1380,12,115,8,49.0,0.0,0.791726,0.700906,0,4500.0,2.6274
1380,12,115,8,49.0,1.565,0.791822,0.699761,0,4500.0,2.6277
1380,12,115,8,50.0,0.0,0.78691,0.732925,0,4500.0,2.7058
1380,12,115,8,50.0,1.565,0.787145,0.733367,0,4500.0,2.7039
1380,12,115,8,51.0,0.0,0.776807,0.727385,0,4500.0,2.7702
1380,12,115,8,51.0,1.565,0.777012,0.728434,0,4500.0,2.7692
1380,12,115,10,49.0,0.0,0.791782,0.69975,0,4500.0,2.6257
1380,12,115,10,49.0,1.565,0.790984,0.70144,0,4500.0,2.6262
1380,12,115,10,50.0,0.0,0.786946,0.733169,0,4500.0,2.7043
1380,12,115,10,50.0,1.565,0.786786,0.732536,0,4500.0,2.7041
1380,12,115,10,51.0,0.0,0.776833,0.72738,0,4500.0,2.7676
1380,12,115,10,51.0,1.565,0.777135,0.728053,0,4500.0,2.7728
1380,12,115,11,49.0,0.0,0.791272,0.700364,0,4500.0,2.6264
1380,12,115,11,49.0,1.565,0.792386,0.701186,0,4500.0,2.6268
1380,12,115,11,50.0,0.0,0.786194,0.732368,0,4500.0,2.7034
1380,12,115,11,50.0,1.565,0.787447,0.733527,0,4500.0,2.7062
1380,12,115,11,51.0,0.0,0.776948,0.727628,0,4500.0,2.7679
1380,12,115,11,51.0,1.565,0.777096,0.727785,0,4500.0,2.77
1380,15,92,0,49.0,0.0,0.853247,0.716715,0,2700.0,2.6276
1380,15,92,0,49.0,1.957,0.854156,0.717493,0,2700.0,2.6287
1380,15,92,0,50.0,0.0,0.848801,0.767137,0,2700.0,2.707
1380,15,92,0,50.0,1.957,0.848156,0.767142,0,2700.0,2.7074
1380,15,92,0,51.0,0.0,0.839718,0.755657,0,3600.0,2.7727
1380,15,92,0,51.0,1.957,0.838708,0.755085,0,3600.0,2.7669
1380,15,92,1,49.0,0.0,0.854898,0.716767,0,2700.0,2.6275
1380,15,92,1,49.0,1.957,0.853678,0.716731,0,2700.0,2.6259
1380,15,92,1,50.0,0.0,0.848704,0.767807,0,2700.0,2.7059
1380,15,92,1,50.0,1.957,0.84851,0.767852,0,2700.0,2.7045
1380,15,92,1,51.0,0.0,0.838692,0.755493,0,3600.0,2.7711
1380,15,92,1,51.0,1.957,0.838538,0.755589,0,3600.0,2.7698
1380,15,92,2,49.0,0.0,0.853315,0.72064,0,2700.0,2.6216
1380,15,92,2,49.0,1.957,0.853685,0.720427,0,2700.0,2.623
1380,15,92,2,50.0,0.0,0.8483,0.769527,0,2700.0,2.7086
1380,15,92,2,50.0,1.957,0.848267,0.769495,0,2700.0,2.7067
1380,15,92,2,51.0,0.0,0.838895,0.758517,0,3600.0,2.7672
1380,15,92,2,51.0,1.957,0.838867,0.757821,0,3600.0,2.7627
1380,15,92,3,49.0,0.0,0.854278,0.71813,0,2700.0,2.6278
1380,15,92,3,49.0,1.957,0.854998,0.717263,0,2700.0,2.6264
1380,15,92,3,50.0,0.0,0.848502,0.768688,0,2700.0,2.7061
1380,15,92,3,50.0,1.957,0.848791,0.768606,0,2700.0,2.705
1380,15,92,3,51.0,0.0,0.83867,0.754055,0,3600.0,2.7689
1380,15,92,3,51.0,1.957,0.838806,0.754874,0,3600.0,2.7688
1380,15,92,5,49.0,0.0,0.854355,0.717569,0,2700.0,2.6281
1380,15,92,5,49.0,1.957,0.854572,0.71764,0,2700.0,2.6277
1380,15,92,5,50.0,0.0,0.848587,0.768067,0,2700.0,2.7063
1380,15,92,5,50.0,1.957,0.848341,0.768483,0,2700.0,2.7069
1380,15,92,5,51.0,0.0,0.838715,0.755758,0,3600.0,2.7692
1380,15,92,5,51.0,1.957,0.838645,0.755452,0,3600.0,2.7689
1380,15,92,7,49.0,0.0,0.854648,0.718538,0,2700.0,2.6286
1380,15,92,7,49.0,1.957,0.854618,0.718529,0,2700.0,2.6296
1380,15,92,7,50.0,0.0,0.848297,0.768762,0,3600.0,2.7046
1380,15,92,7,50.0,1.957,0.848428,0.769629,0,3600.0,2.7078
1380,15,92,7,51.0,0.0,0.83857,0.755501,0,3600.0,2.7707
1380,15,92,7,51.0,1.957,0.838734,0.755149,0,3600.0,2.7709
1380,15,92,8,49.0,0.0,0.854449,0.716767,0,2700.0,2.6283
1380,15,92,8,49.0,1.957,0.854613,0.71557,0,2700.0,2.6244
1380,15,92,8,50.0,0.0,0.848239,0.767055,0,2700.0,2.7043
1380,15,92,8,50.0,1.957,0.848646,0.766704,0,2700.0,2.7054
1380,15,92,8,51.0,0.0,0.838354,0.754193,0,3600.0,2.7721
1380,15,92,8,51.0,1.957,0.839102,0.755084,0,3600.0,2.7727
1380,15,92,10,49.0,0.0,0.854016,0.714939,0,3600.0,2.6275
1380,15,92,10,49.0,1.957,0.85418,0.714228,0,3600.0,2.6263
1380,15,92,10,50.0,0.0,0.848916,0.767093,0,2700.0,2.7086
1380,15,92,10,50.0,1.957,0.84834,0.766819,0,2700.0,2.706
1380,15,92,10,51.0,0.0,0.838714,0.754689,0,3600.0,2.7696
1380,15,92,10,51.0,1.957,0.838285,0.75434,0,3600.0,2.7682
1380,15,92,12,49.0,0.0,0.853941,0.715223,0,2700.0,2.6261
1380,15,92,12,49.0,1.957,0.854657,0.714431,0,2700.0,2.6261
1380,15,92,12,50.0,0.0,0.848392,0.765879,0,2700.0,2.7054
1380,15,92,12,50.0,1.957,0.848257,0.765743,0,2700.0,2.7038
1380,15,92,12,51.0,0.0,0.838429,0.756963,0,3600.0,2.7728
1380,15,92,12,51.0,1.957,0.838405,0.755631,0,3600.0,2.7694
1380,15,92,14,49.0,0.0,0.853672,0.720681,0,2700.0,2.6264
1380,15,92,14,49.0,1.957,0.853521,0.721301,0,2700.0,2.6271
1380,15,92,14,50.0,0.0,0.847161,0.770131,0,3600.0,2.7103
1380,15,92,14,50.0,1.957,0.847032,0.77089,0,3600.0,2.7142
1380,15,92,14,51.0,0.0,0.838341,0.756335,0,3600.0,2.7673
1380,15,92,14,51.0,1.957,0.837623,0.756025,0,3600.0,2.7646
1380,20,69,0,49.0,0.0,0.935625,0.762786,0,1800.0,2.6297
1380,20,69,0,49.0,2.609,0.935579,0.767578,0,1800.0,2.6236
1380,20,69,0,50.0,0.0,0.935942,0.809337,0,1800.0,2.705
1380,20,69,0,50.0,2.609,0.935124,0.813186,0,1800.0,2.7029
1380,20,69,0,51.0,0.0,0.943099,0.786569,0,1800.0,2.7769
1380,20,69,0,51.0,2.609,0.942751,0.789322,0,1800.0,2.7703
1380,20,69,1,49.0,0.0,0.936149,0.764255,0,1800.0,2.6278
1380,20,69,1,49.0,2.609,0.936934,0.764878,0,1800.0,2.6252
1380,20,69,1,50.0,0.0,0.936248,0.812552,0,1800.0,2.704
1380,20,69,1,50.0,2.609,0.936994,0.811944,0,1800.0,2.7067
1380,20,69,1,51.0,0.0,0.942064,0.789944,0,1800.0,2.7703
1380,20,69,1,51.0,2.609,0.942071,0.787583,0,1800.0,2.767
1380,20,69,3,49.0,0.0,0.937592,0.764122,0,1800.0,2.6254
1380,20,69,3,49.0,2.609,0.937252,0.763129,0,1800.0,2.6265
1380,20,69,3,50.0,0.0,0.936666,0.812619,0,1800.0,2.7072
1380,20,69,3,50.0,2.609,0.936821,0.811171,0,1800.0,2.7075
1380,20,69,3,51.0,0.0,0.941374,0.788569,0,1800.0,2.7742
1380,20,69,3,51.0,2.609,0.941122,0.790252,0,1800.0,2.7722
1380,20,69,5,49.0,0.0,0.939422,0.759615,0,1800.0,2.6289
1380,20,69,5,49.0,2.609,0.939094,0.759104,0,1800.0,2.6271
1380,20,69,5,50.0,0.0,0.936406,0.810939,0,1800.0,2.7081
1380,20,69,5,50.0,2.609,0.936433,0.811485,0,1800.0,2.7052
1380,20,69,5,51.0,0.0,0.941938,0.787167,0,1800.0,2.7691
1380,20,69,5,51.0,2.609,0.941627,0.787846,0,1800.0,2.7689
1380,20,69,7,49.0,0.0,0.940658,0.760271,0,1800.0,2.6259
1380,20,69,7,49.0,2.609,0.940424,0.759327,0,1800.0,2.6258
1380,20,69,7,50.0,0.0,0.935184,0.812125,0,1800.0,2.7064
1380,20,69,7,50.0,2.609,0.934239,0.812617,0,1800.0,2.7059
1380,20,69,7,51.0,0.0,0.941384,0.789235,0,1800.0,2.7702
1380,20,69,7,51.0,2.609,0.94132,0.7898,0,1800.0,2.7691
1380,20,69,10,49.0,0.0,0.940173,0.7521,0,1800.0,2.6282
1380,20,69,10,49.0,2.609,0.940806,0.749511,0,1800.0,2.625
1380,20,69,10,50.0,0.0,0.936917,0.804771,0,1800.0,2.7036
1380,20,69,10,50.0,2.609,0.936707,0.802088,0,1800.0,2.7042
1380,20,69,10,51.0,0.0,0.941877,0.78557,0,1800.0,2.7715
1380,20,69,10,51.0,2.609,0.941808,0.785731,0,1800.0,2.7758
1380,20,69,13,49.0,0.0,0.93817,0.753163,0,1800.0,2.6271
1380,20,69,13,49.0,2.609,0.937305,0.753607,0,1800.0,2.6247
1380,20,69,13,50.0,0.0,0.936915,0.801676,0,1800.0,2.7077
1380,20,69,13,50.0,2.609,0.936014,0.801287,0,1800.0,2.7071
1380,20,69,13,51.0,0.0,0.941334,0.78062,0,1800.0,2.7735
1380,20,69,13,51.0,2.609,0.94185,0.77965,0,1800.0,2.7729
1380,20,69,17,49.0,0.0,0.936143,0.765452,0,1800.0,2.6255
1380,20,69,17,49.0,2.609,0.936125,0.76678,0,1800.0,2.6262
1380,20,69,17,50.0,0.0,0.934568,0.812227,0,1800.0,2.7067
1380,20,69,17,50.0,2.609,0.934162,0.8128,0,1800.0,2.7056
1380,20,69,17,51.0,0.0,0.941306,0.788104,0,1800.0,2.7696
1380,20,69,17,51.0,2.609,0.942065,0.788686,0,1800.0,2.7697
1380,20,69,19,49.0,0.0,0.935936,0.762434,0,1800.0,2.6228
1380,20,69,19,49.0,2.609,0.936502,0.76084,0,1800.0,2.627
1380,20,69,19,50.0,0.0,0.935823,0.809799,0,1800.0,2.7038
1380,20,69,19,50.0,2.609,0.936621,0.807416,0,1800.0,2.7052
1380,20,69,19,51.0,0.0,0.941496,0.785773,0,1800.0,2.769
1380,20,69,19,51.0,2.609,0.941094,0.783682,0,1800.0,2.7691
1380,23,60,0,49.0,0.0,0.952941,0.78513,0,2700.0,2.6265
1380,23,60,0,49.0,3.0,0.952193,0.785626,0,3600.0,2.6254
1380,23,60,0,50.0,0.0,0.970068,0.805215,0,1800.0,2.7064
1380,23,60,0,50.0,3.0,0.969391,0.806131,0,1800.0,2.7024
1380,23,60,0,51.0,0.0,0.972765,0.790569,0,1800.0,2.7699
1380,23,60,0,51.0,3.0,0.972153,0.790816,0,1800.0,2.7682
1380,23,60,1,49.0,0.0,0.953317,0.787674,0,6300.0,2.6256
1380,23,60,1,49.0,3.0,0.951781,0.788162,0,6300.0,2.6255
1380,23,60,1,50.0,0.0,0.968812,0.812466,0,1800.0,2.7072
1380,23,60,1,50.0,3.0,0.96865,0.811375,0,1800.0,2.7045
1380,23,60,1,51.0,0.0,0.972741,0.794198,0,1800.0,2.7708
1380,23,60,1,51.0,3.0,0.972393,0.794646,0,1800.0,2.7714
1380,23,60,4,49.0,0.0,0.949494,0.790763,0,14400.0,2.6297
1380,23,60,4,49.0,3.0,0.949505,0.791804,0,14400.0,2.6269
1380,23,60,4,50.0,0.0,0.97018,0.811665,0,1800.0,2.7072
1380,23,60,4,50.0,3.0,0.970032,0.811739,0,1800.0,2.7023
1380,23,60,4,51.0,0.0,0.972753,0.791393,0,1800.0,2.7695
1380,23,60,4,51.0,3.0,0.972997,0.793401,0,1800.0,2.7708
1380,23,60,5,49.0,0.0,0.947662,0.789335,0,48600.0,2.6289
1380,23,60,5,49.0,3.0,0.94684,0.789442,0,48600.0,2.6267
1380,23,60,5,50.0,0.0,0.970251,0.807388,0,1800.0,2.7051
1380,23,60,5,50.0,3.0,0.969599,0.807162,0,900.0,2.7013
1380,23,60,5,51.0,0.0,0.972326,0.789451,0,1800.0,2.7726
1380,23,60,5,51.0,3.0,0.972753,0.790138,0,1800.0,2.7674
1380,23,60,8,49.0,0.0,0.944013,0.807558,0,10800.0,2.6243
1380,23,60,8,49.0,3.0,0.943953,0.808868,0,10800.0,2.6258
1380,23,60,8,50.0,0.0,0.967508,0.824245,0,1800.0,2.7064
1380,23,60,8,50.0,3.0,0.967596,0.82571,0,1800.0,2.7045
1380,23,60,8,51.0,0.0,0.971233,0.806925,0,1800.0,2.7699
1380,23,60,8,51.0,3.0,0.970528,0.807385,0,1800.0,2.7691
1380,23,60,11,49.0,0.0,0.944003,0.800771,0,6300.0,2.629
1380,23,60,11,49.0,3.0,0.944622,0.802499,0,5400.0,2.622
1380,23,60,11,50.0,0.0,0.968203,0.818109,0,1800.0,2.7023
1380,23,60,11,50.0,3.0,0.96819,0.819804,0,1800.0,2.7059
1380,23,60,11,51.0,0.0,0.972026,0.800884,0,1800.0,2.7688
1380,23,60,11,51.0,3.0,0.971581,0.801176,0,900.0,2.7683
1380,23,60,12,49.0,0.0,0.945152,0.787165,0,5400.0,2.6256
1380,23,60,12,49.0,3.0,0.94477,0.78779,0,5400.0,2.6285
1380,23,60,12,50.0,0.0,0.971093,0.800856,0,1800.0,2.7059
1380,23,60,12,50.0,3.0,0.970271,0.802076,0,1800.0,2.7058
1380,23,60,12,51.0,0.0,0.973475,0.780643,0,1800.0,2.7665
1380,23,60,12,51.0,3.0,0.972668,0.781295,0,1800.0,2.7685
1380,23,60,15,49.0,0.0,0.947544,0.798784,0,3600.0,2.6343
1380,23,60,15,49.0,3.0,0.947758,0.798388,0,3600.0,2.6339
1380,23,60,15,50.0,0.0,0.969599,0.820775,0,1800.0,2.7132
1380,23,60,15,50.0,3.0,0.969602,0.82054,0,1800.0,2.7132
1380,23,60,15,51.0,0.0,0.974908,0.799094,0,1800.0,2.7931
1380,23,60,15,51.0,3.0,0.974811,0.799331,0,1800.0,2.7919
1380,23,60,19,49.0,0.0,0.951956,0.786638,0,2700.0,2.6288
1380,23,60,19,49.0,3.0,0.951928,0.785202,0,2700.0,2.6282
1380,23,60,19,50.0,0.0,0.969392,0.810419,0,1800.0,2.7053
1380,23,60,19,50.0,3.0,0.969068,0.810516,0,1800.0,2.7086
1380,23,60,19,51.0,0.0,0.972801,0.792093,0,1800.0,2.767
1380,23,60,19,51.0,3.0,0.972538,0.792631,0,1800.0,2.7701
1380,23,60,22,49.0,0.0,0.953127,0.783309,0,2700.0,2.6241
1380,23,60,22,49.0,3.0,0.953136,0.785708,0,2700.0,2.6275
1380,23,60,22,50.0,0.0,0.970033,0.807572,0,1800.0,2.7056
1380,23,60,22,50.0,3.0,0.9699,0.806816,0,1800.0,2.7032
1380,23,60,22,51.0,0.0,0.971322,0.793336,0,1800.0,2.7692
1380,23,60,22,51.0,3.0,0.970943,0.794015,0,1800.0,2.7672
1380,30,46,0,49.0,0.0,0.968088,0.858137,0,5400.0,2.6289
1380,30,46,0,49.0,3.913,0.968878,0.857618,0,5400.0,2.628
1380,30,46,0,50.0,0.0,0.992071,0.880343,0,1800.0,2.7074
1380,30,46,0,50.0,3.913,0.991681,0.877373,0,1800.0,2.7048
1380,30,46,0,51.0,0.0,0.993864,0.880796,0,900.0,2.7716
1380,30,46,0,51.0,3.913,0.993757,0.880238,0,900.0,2.7708
1380,30,46,1,49.0,0.0,0.96372,0.858561,0,6300.0,2.6233
1380,30,46,1,49.0,3.913,0.964213,0.856755,0,6300.0,2.6203
1380,30,46,1,50.0,0.0,0.988254,0.885909,0,1800.0,2.7074
1380,30,46,1,50.0,3.913,0.988252,0.883472,0,1800.0,2.706
1380,30,46,1,51.0,0.0,0.992194,0.889734,0,1800.0,2.7625
1380,30,46,1,51.0,3.913,0.993118,0.890232,0,1800.0,2.7671
1380,30,46,5,49.0,0.0,0.968699,0.866254,0,11700.0,2.6272
1380,30,46,5,49.0,3.913,0.968894,0.866094,0,11700.0,2.6274
1380,30,46,5,50.0,0.0,0.990304,0.887693,0,2700.0,2.7072
1380,30,46,5,50.0,3.913,0.990399,0.88819,0,2700.0,2.7078
1380,30,46,5,51.0,0.0,0.993254,0.886317,0,900.0,2.7689
1380,30,46,5,51.0,3.913,0.993353,0.886957,0,900.0,2.7702
1380,30,46,7,49.0,0.0,0.975859,0.870834,0,24300.0,2.6226
1380,30,46,7,49.0,3.913,0.977256,0.87268,0,24300.0,2.6311
1380,30,46,7,50.0,0.0,0.993546,0.89788,0,900.0,2.712
1380,30,46,7,50.0,3.913,0.993112,0.896094,0,900.0,2.7117
1380,30,46,7,51.0,0.0,0.995567,0.89321,0,900.0,2.7664
1380,30,46,7,51.0,3.913,0.995175,0.893855,0,900.0,2.7666
1380,30,46,10,49.0,0.0,0.979776,0.884518,0,18000.0,2.6267
1380,30,46,10,49.0,3.913,0.98073,0.885765,0,18000.0,2.6289
1380,30,46,10,50.0,0.0,0.995112,0.915162,0,900.0,2.7079
1380,30,46,10,50.0,3.913,0.994693,0.913349,0,900.0,2.7043
1380,30,46,10,51.0,0.0,0.992295,0.9039,0,900.0,2.7703
1380,30,46,10,51.0,3.913,0.99147,0.902532,0,900.0,2.7666
1380,30,46,15,49.0,0.0,0.98941,0.870007,0,3600.0,2.6284
1380,30,46,15,49.0,3.913,0.989234,0.8701,0,3600.0,2.6285
1380,30,46,15,50.0,0.0,0.995678,0.90935,0,900.0,2.7053
1380,30,46,15,50.0,3.913,0.995678,0.910214,0,900.0,2.7069
1380,30,46,15,51.0,0.0,0.994402,0.90598,0,900.0,2.7712
1380,30,46,15,51.0,3.913,0.994398,0.906028,0,900.0,2.7712
1380,30,46,20,49.0,0.0,0.985828,0.867622,0,1800.0,2.6265
1380,30,46,20,49.0,3.913,0.985835,0.868326,0,1800.0,2.628
1380,30,46,20,50.0,0.0,0.99335,0.905132,0,900.0,2.7076
1380,30,46,20,50.0,3.913,0.992693,0.904369,0,900.0,2.7074
1380,30,46,20,51.0,0.0,0.990812,0.901732,0,900.0,2.7693
1380,30,46,20,51.0,3.913,0.990142,0.902047,0,900.0,2.7698
1380,30,46,25,49.0,0.0,0.981452,0.868485,0,3600.0,2.6276
1380,30,46,25,49.0,3.913,0.981392,0.868305,0,3600.0,2.628
1380,30,46,25,50.0,0.0,0.993917,0.900581,0,900.0,2.7059
1380,30,46,25,50.0,3.913,0.993971,0.900258,0,900.0,2.7062
1380,30,46,25,51.0,0.0,0.989686,0.893484,0,900.0,2.7685
1380,30,46,25,51.0,3.913,0.989633,0.8931,0,900.0,2.7683
1380,30,46,29,49.0,0.0,0.966698,0.853487,0,4500.0,2.6246
1380,30,46,29,49.0,3.913,0.96741,0.853988,0,5400.0,2.6273
1380,30,46,29,50.0,0.0,0.989796,0.88404,0,1800.0,2.7027
1380,30,46,29,50.0,3.913,0.990681,0.885535,0,900.0,2.7061
1380,30,46,29,51.0,0.0,0.99222,0.887996,0,1800.0,2.7688
1380,30,46,29,51.0,3.913,0.991873,0.889251,0,900.0,2.7707
1380,46,30,0,49.0,0.0,0.982767,0.865062,0,2700.0,2.6273
1380,46,30,0,49.0,6.0,0.982642,0.863909,0,2700.0,2.6247
1380,46,30,0,50.0,0.0,0.992205,0.908674,0,900.0,2.7047
1380,46,30,0,50.0,6.0,0.992412,0.908333,0,900.0,2.7069
1380,46,30,0,51.0,0.0,0.992871,0.903937,0,900.0,2.767
1380,46,30,0,51.0,6.0,0.993026,0.903756,0,900.0,2.769
1380,46,30,1,49.0,0.0,0.986759,0.854509,0,6300.0,2.6277
