S,M,N,F,i,u0,C1,C2,c_min,max_gap_s,avg_mult
1600,50,32,25,50.0,5.625,0.958748,0.837159,0,900.0,3.1373
1600,50,32,25,51.0,0.0,0.961607,0.842988,0,900.0,3.2118
1600,50,32,25,51.0,5.625,0.961946,0.843499,0,900.0,3.2125
1600,50,32,33,49.0,0.0,0.913722,0.797485,0,3600.0,3.0432
1600,50,32,33,49.0,5.625,0.914331,0.797071,0,4500.0,3.0454
1600,50,32,33,50.0,0.0,0.931664,0.810569,0,2700.0,3.1352
1600,50,32,33,50.0,5.625,0.931435,0.811718,0,2700.0,3.137
1600,50,32,33,51.0,0.0,0.94703,0.812821,0,1800.0,3.2101
1600,50,32,33,51.0,5.625,0.947056,0.813232,0,1800.0,3.2125
1600,50,32,42,49.0,0.0,0.981163,0.859977,0,5400.0,3.0427
1600,50,32,42,49.0,5.625,0.980302,0.860639,0,5400.0,3.045
1600,50,32,42,50.0,0.0,0.993082,0.890116,0,1800.0,3.1351
1600,50,32,42,50.0,5.625,0.992994,0.887985,0,1800.0,3.1369
1600,50,32,42,51.0,0.0,0.992442,0.881405,0,1800.0,3.2118
1600,50,32,42,51.0,5.625,0.992301,0.880471,0,1800.0,3.2121
1600,50,32,49,49.0,0.0,0.998158,0.897339,0,900.0,3.0438
1600,50,32,49,49.0,5.625,0.997753,0.90016,0,900.0,3.0377
1600,50,32,49,50.0,0.0,0.99883,0.935214,0,900.0,3.1372
1600,50,32,49,50.0,5.625,0.999464,0.935863,0,900.0,3.1418
1600,50,32,49,51.0,0.0,0.997402,0.930218,0,900.0,3.2119
1600,50,32,49,51.0,5.625,0.996947,0.930542,0,900.0,3.2089
1600,64,25,0,49.0,0.0,0.973006,0.830222,0,3600.0,3.043
1600,64,25,0,49.0,7.2,0.972936,0.832227,0,4500.0,3.0465
1600,64,25,0,50.0,0.0,0.973702,0.872447,0,2700.0,3.1356
1600,64,25,0,50.0,7.2,0.974631,0.874349,0,2700.0,3.1391
1600,64,25,0,51.0,0.0,0.973446,0.861144,0,3600.0,3.2086
1600,64,25,0,51.0,7.2,0.973669,0.862257,0,3600.0,3.215
1600,64,25,1,49.0,0.0,0.985164,0.843717,0,4500.0,3.0465
1600,64,25,1,49.0,7.2,0.985153,0.843719,0,4500.0,3.0463
1600,64,25,1,50.0,0.0,0.98447,0.881829,0,3600.0,3.1338
1600,64,25,1,50.0,7.2,0.98477,0.882194,0,2700.0,3.1369
1600,64,25,1,51.0,0.0,0.984037,0.86328,0,2700.0,3.2111
1600,64,25,1,51.0,7.2,0.984691,0.864218,0,2700.0,3.2109
1600,64,25,11,49.0,0.0,0.99357,0.936913,0,900.0,3.0425
1600,64,25,11,49.0,7.2,0.993675,0.937707,0,900.0,3.0464
1600,64,25,11,50.0,0.0,0.999027,0.975052,0,900.0,3.1361
1600,64,25,11,50.0,7.2,0.999078,0.976167,0,900.0,3.1374
1600,64,25,11,51.0,0.0,0.998562,0.968627,0,900.0,3.2124
1600,64,25,11,51.0,7.2,0.998921,0.969004,0,900.0,3.2135
1600,64,25,16,49.0,0.0,0.97672,0.956939,0,900.0,3.0474
1600,64,25,16,49.0,7.2,0.976313,0.956547,0,900.0,3.0478
1600,64,25,16,50.0,0.0,0.998314,0.985926,0,900.0,3.1376
1600,64,25,16,50.0,7.2,0.998252,0.985981,0,900.0,3.1361
1600,64,25,16,51.0,0.0,1.0,0.989274,1,0.0,3.2135
1600,64,25,16,51.0,7.2,1.0,0.989179,1,0.0,3.2112
1600,64,25,21,49.0,0.0,0.986654,0.9387,0,900.0,3.0442
1600,64,25,21,49.0,7.2,0.986477,0.938327,0,900.0,3.0458
1600,64,25,21,50.0,0.0,0.999069,0.975649,0,900.0,3.1383
1600,64,25,21,50.0,7.2,0.998707,0.975499,0,900.0,3.1355
1600,64,25,21,51.0,0.0,0.998345,0.973173,0,900.0,3.2101
1600,64,25,21,51.0,7.2,0.998087,0.973417,0,900.0,3.2108
1600,64,25,32,49.0,0.0,0.958025,0.800444,0,900.0,3.0452
1600,64,25,32,49.0,7.2,0.95806,0.799186,0,900.0,3.0443
1600,64,25,32,50.0,0.0,0.950821,0.843293,0,900.0,3.1383
1600,64,25,32,50.0,7.2,0.950208,0.842617,0,900.0,3.1364
1600,64,25,32,51.0,0.0,0.959206,0.834028,0,900.0,3.2119
1600,64,25,32,51.0,7.2,0.958962,0.833075,0,900.0,3.2117
1600,64,25,43,49.0,0.0,0.885184,0.800914,0,1800.0,3.0443
1600,64,25,43,49.0,7.2,0.884666,0.801039,0,1800.0,3.0445
1600,64,25,43,50.0,0.0,0.914213,0.825866,0,1800.0,3.1374
1600,64,25,43,50.0,7.2,0.914035,0.82671,0,1800.0,3.1361
1600,64,25,43,51.0,0.0,0.91798,0.825903,0,1800.0,3.2136
1600,64,25,43,51.0,7.2,0.917746,0.826237,0,1800.0,3.2122
1600,64,25,53,49.0,0.0,0.867564,0.786604,0,3600.0,3.0443
1600,64,25,53,49.0,7.2,0.867375,0.78697,0,3600.0,3.0458
1600,64,25,53,50.0,0.0,0.882816,0.807758,0,1800.0,3.138
1600,64,25,53,50.0,7.2,0.882602,0.807752,0,1800.0,3.1357
1600,64,25,53,51.0,0.0,0.887254,0.82228,0,1800.0,3.2098
1600,64,25,53,51.0,7.2,0.88722,0.823009,0,1800.0,3.2111
1600,64,25,63,49.0,0.0,0.977708,0.825866,0,3600.0,3.0489
1600,64,25,63,49.0,7.2,0.977859,0.826321,0,3600.0,3.0482
1600,64,25,63,50.0,0.0,0.983889,0.852818,0,1800.0,3.1368
1600,64,25,63,50.0,7.2,0.984233,0.85217,0,1800.0,3.1371
1600,64,25,63,51.0,0.0,0.971963,0.849264,0,1800.0,3.2062
1600,64,25,63,51.0,7.2,0.972362,0.847998,0,1800.0,3.2053
1600,80,20,0,49.0,0.0,0.923449,0.824196,0,2700.0,3.0413
1600,80,20,0,49.0,9.0,0.92436,0.825143,0,2700.0,3.0394
1600,80,20,0,50.0,0.0,0.936356,0.846978,0,2700.0,3.1399
1600,80,20,0,50.0,9.0,0.93471,0.847945,0,2700.0,3.1406
1600,80,20,0,51.0,0.0,0.933689,0.837954,0,1800.0,3.2169
1600,80,20,0,51.0,9.0,0.932176,0.837804,0,1800.0,3.2098
1600,80,20,1,49.0,0.0,0.928489,0.80734,0,2700.0,3.0455
1600,80,20,1,49.0,9.0,0.929114,0.806555,0,2700.0,3.0433
1600,80,20,1,50.0,0.0,0.936164,0.83782,0,1800.0,3.1381
1600,80,20,1,50.0,9.0,0.935411,0.83759,0,1800.0,3.1348
1600,80,20,1,51.0,0.0,0.929569,0.821201,0,1800.0,3.2155
1600,80,20,1,51.0,9.0,0.929517,0.821072,0,1800.0,3.2076
1600,80,20,13,49.0,0.0,0.985393,0.922311,0,43200.0,3.0468
1600,80,20,13,49.0,9.0,0.985491,0.922491,0,46800.0,3.0448
1600,80,20,13,50.0,0.0,0.997148,0.948475,0,900.0,3.1384
1600,80,20,13,50.0,9.0,0.997093,0.947357,0,900.0,3.1338
1600,80,20,13,51.0,0.0,0.995603,0.93643,0,900.0,3.2111
1600,80,20,13,51.0,9.0,0.995756,0.93762,0,900.0,3.2104
1600,80,20,20,49.0,0.0,0.995374,0.921971,0,1800.0,3.0393
1600,80,20,20,49.0,9.0,0.995538,0.922202,0,1800.0,3.041
1600,80,20,20,50.0,0.0,0.996659,0.96426,0,900.0,3.1406
1600,80,20,20,50.0,9.0,0.996869,0.965251,0,900.0,3.1432
1600,80,20,20,51.0,0.0,0.997477,0.955759,0,900.0,3.2125
1600,80,20,20,51.0,9.0,0.997474,0.956624,0,900.0,3.214
1600,80,20,27,49.0,0.0,0.95682,0.892413,0,42300.0,3.0441
1600,80,20,27,49.0,9.0,0.956829,0.893898,0,42300.0,3.0467
1600,80,20,27,50.0,0.0,0.981576,0.915503,0,18000.0,3.1374
1600,80,20,27,50.0,9.0,0.981445,0.916755,0,18000.0,3.1379
1600,80,20,27,51.0,0.0,0.993714,0.924467,0,3600.0,3.2119
1600,80,20,27,51.0,9.0,0.994161,0.924654,0,3600.0,3.2146
1600,80,20,40,49.0,0.0,0.984987,0.923786,0,36900.0,3.0397
1600,80,20,40,49.0,9.0,0.985673,0.924618,0,37800.0,3.041
1600,80,20,40,50.0,0.0,0.999513,0.95444,0,900.0,3.1428
1600,80,20,40,50.0,9.0,0.999513,0.955305,0,900.0,3.1377
1600,80,20,40,51.0,0.0,1.0,0.945766,1,0.0,3.2173
1600,80,20,40,51.0,9.0,0.999948,0.946107,0,900.0,3.2094
1600,80,20,53,49.0,0.0,0.991143,0.857501,0,1800.0,3.0467
1600,80,20,53,49.0,9.0,0.987487,0.856411,0,2700.0,3.0448
1600,80,20,53,50.0,0.0,0.984166,0.862583,0,900.0,3.1374
1600,80,20,53,50.0,9.0,0.976664,0.868054,0,900.0,3.1348
1600,80,20,53,51.0,0.0,0.96341,0.833054,0,1800.0,3.214
1600,80,20,53,51.0,9.0,0.957145,0.834956,0,900.0,3.2076
1600,80,20,67,49.0,0.0,0.696182,0.644065,0,86400.0,3.0413
1600,80,20,67,49.0,9.0,0.698487,0.647263,0,86400.0,3.0494
1600,80,20,67,50.0,0.0,0.708203,0.653736,0,82800.0,3.1332
1600,80,20,67,50.0,9.0,0.71044,0.654586,0,86400.0,3.1422
1600,80,20,67,51.0,0.0,0.715524,0.657632,0,75600.0,3.2095
1600,80,20,67,51.0,9.0,0.715554,0.658363,0,83700.0,3.217
1600,80,20,79,49.0,0.0,0.896813,0.802171,0,2700.0,3.0452
1600,80,20,79,49.0,9.0,0.896017,0.800328,0,2700.0,3.0424
1600,80,20,79,50.0,0.0,0.911202,0.818832,0,2700.0,3.1331
1600,80,20,79,50.0,9.0,0.91054,0.817604,0,2700.0,3.1318
1600,80,20,79,51.0,0.0,0.905728,0.811347,0,2700.0,3.2159
1600,80,20,79,51.0,9.0,0.905799,0.81124,0,2700.0,3.2149
1600,100,16,0,49.0,0.0,0.853151,0.790424,0,900.0,3.0476
1600,100,16,0,49.0,11.25,0.852719,0.791676,0,900.0,3.0418
1600,100,16,0,50.0,0.0,0.861902,0.797418,0,900.0,3.1375
1600,100,16,0,50.0,11.25,0.862894,0.796469,0,900.0,3.1359
1600,100,16,0,51.0,0.0,0.848288,0.78935,0,900.0,3.2115
1600,100,16,0,51.0,11.25,0.847566,0.78989,0,900.0,3.216
1600,100,16,1,49.0,0.0,0.849076,0.794577,0,1800.0,3.0372
1600,100,16,1,49.0,11.25,0.849175,0.795446,0,1800.0,3.0394
1600,100,16,1,50.0,0.0,0.855757,0.812529,0,1800.0,3.1314
1600,100,16,1,50.0,11.25,0.856286,0.812502,0,1800.0,3.1275
1600,100,16,1,51.0,0.0,0.853341,0.7957,0,1800.0,3.2134
1600,100,16,1,51.0,11.25,0.853763,0.794343,0,1800.0,3.2148
1600,100,16,17,49.0,0.0,0.987231,0.911781,0,1800.0,3.0372
1600,100,16,17,49.0,11.25,0.987733,0.911782,0,1800.0,3.0411
1600,100,16,17,50.0,0.0,0.99694,0.946183,0,900.0,3.1393
1600,100,16,17,50.0,11.25,0.997103,0.945161,0,900.0,3.1384
1600,100,16,17,51.0,0.0,0.995957,0.938942,0,900.0,3.2137
1600,100,16,17,51.0,11.25,0.995807,0.939606,0,900.0,3.213
1600,100,16,25,49.0,0.0,0.979743,0.958963,0,1800.0,3.0477
1600,100,16,25,49.0,11.25,0.980086,0.959398,0,1800.0,3.0466
1600,100,16,25,50.0,0.0,1.0,0.985954,1,0.0,3.1381
1600,100,16,25,50.0,11.25,0.999938,0.986125,0,900.0,3.1368
1600,100,16,25,51.0,0.0,1.0,0.988297,1,0.0,3.2106
1600,100,16,25,51.0,11.25,1.0,0.988869,1,0.0,3.2144
1600,100,16,33,49.0,0.0,0.989796,0.861253,0,900.0,3.0446
1600,100,16,33,49.0,11.25,0.989872,0.862034,0,900.0,3.0435
1600,100,16,33,50.0,0.0,0.996167,0.900823,0,900.0,3.1354
1600,100,16,33,50.0,11.25,0.996221,0.900715,0,900.0,3.1372
1600,100,16,33,51.0,0.0,0.995996,0.892822,0,900.0,3.2106
1600,100,16,33,51.0,11.25,0.995945,0.893354,0,900.0,3.2136
1600,100,16,50,49.0,0.0,0.992405,0.927357,0,4500.0,3.0436
1600,100,16,50,49.0,11.25,0.992647,0.926487,0,4500.0,3.0458
1600,100,16,50,50.0,0.0,0.998667,0.963593,0,2700.0,3.135
1600,100,16,50,50.0,11.25,0.99805,0.962896,0,2700.0,3.1384
1600,100,16,50,51.0,0.0,0.998039,0.95765,0,1800.0,3.2141
1600,100,16,50,51.0,11.25,0.997223,0.956929,0,3600.0,3.2134
1600,100,16,67,49.0,0.0,0.975859,0.851839,0,1800.0,3.0389
1600,100,16,67,49.0,11.25,0.975998,0.854131,0,900.0,3.0394
1600,100,16,67,50.0,0.0,0.984033,0.890842,0,1800.0,3.1389
1600,100,16,67,50.0,11.25,0.983944,0.890551,0,1800.0,3.1387
1600,100,16,67,51.0,0.0,0.982185,0.884692,0,1800.0,3.2121
1600,100,16,67,51.0,11.25,0.981979,0.885336,0,1800.0,3.2146
1600,100,16,83,49.0,0.0,0.729231,0.681858,0,2700.0,3.0376
1600,100,16,83,49.0,11.25,0.732167,0.683319,0,2700.0,3.0506
1600,100,16,83,50.0,0.0,0.778107,0.733613,0,2700.0,3.1327
1600,100,16,83,50.0,11.25,0.780619,0.733863,0,2700.0,3.14
1600,100,16,83,51.0,0.0,0.81092,0.766293,0,2700.0,3.2057
1600,100,16,83,51.0,11.25,0.811837,0.766877,0,2700.0,3.2185
1600,100,16,99,49.0,0.0,0.768987,0.706832,0,1800.0,3.0572
1600,100,16,99,49.0,11.25,0.768504,0.70586,0,1800.0,3.0527
1600,100,16,99,50.0,0.0,0.783941,0.723863,0,1800.0,3.1438
1600,100,16,99,50.0,11.25,0.783384,0.723409,0,1800.0,3.1407
1600,100,16,99,51.0,0.0,0.76213,0.704873,0,1800.0,3.2255
1600,100,16,99,51.0,11.25,0.761796,0.703886,0,1800.0,3.2232
1600,160,10,0,49.0,0.0,0.642216,0.618317,0,3600.0,3.0437
1600,160,10,0,49.0,18.0,0.642635,0.616376,0,3600.0,3.0423
1600,160,10,0,50.0,0.0,0.659603,0.636832,0,2700.0,3.1357
1600,160,10,0,50.0,18.0,0.659577,0.635908,0,2700.0,3.1363
1600,160,10,0,51.0,0.0,0.669181,0.647201,0,2700.0,3.2116
1600,160,10,0,51.0,18.0,0.671129,0.648397,0,2700.0,3.2127
1600,160,10,1,49.0,0.0,0.673497,0.643529,0,2700.0,3.0409
1600,160,10,1,49.0,18.0,0.674308,0.643611,0,2700.0,3.051
1600,160,10,1,50.0,0.0,0.691017,0.664099,0,2700.0,3.1393
1600,160,10,1,50.0,18.0,0.691957,0.665684,0,2700.0,3.1373
1600,160,10,1,51.0,0.0,0.696266,0.669443,0,3600.0,3.2118
1600,160,10,1,51.0,18.0,0.697141,0.670641,0,3600.0,3.2149
1600,160,10,27,49.0,0.0,0.982333,0.957509,0,900.0,3.0441
1600,160,10,27,49.0,18.0,0.982333,0.957111,0,900.0,3.0451
1600,160,10,27,50.0,0.0,1.0,0.985659,1,0.0,3.1364
1600,160,10,27,50.0,18.0,1.0,0.987076,1,0.0,3.1369
1600,160,10,27,51.0,0.0,1.0,0.979675,1,0.0,3.2106
1600,160,10,27,51.0,18.0,1.0,0.980779,1,0.0,3.2142
1600,160,10,40,49.0,0.0,0.98774,0.907263,0,900.0,3.045
1600,160,10,40,49.0,18.0,0.987905,0.906216,0,900.0,3.0413
1600,160,10,40,50.0,0.0,0.999379,0.945101,0,900.0,3.1374
1600,160,10,40,50.0,18.0,0.999276,0.945941,0,900.0,3.1352
1600,160,10,40,51.0,0.0,0.999483,0.939942,0,900.0,3.2131
1600,160,10,40,51.0,18.0,0.999534,0.939971,0,900.0,3.2142
1600,160,10,53,49.0,0.0,0.986496,0.88947,0,1800.0,3.0445
1600,160,10,53,49.0,18.0,0.986799,0.889752,0,1800.0,3.0457
1600,160,10,53,50.0,0.0,0.993127,0.921438,0,900.0,3.1352
1600,160,10,53,50.0,18.0,0.993276,0.922857,0,900.0,3.137
1600,160,10,53,51.0,0.0,0.992118,0.914749,0,900.0,3.2107
1600,160,10,53,51.0,18.0,0.991963,0.915929,0,900.0,3.2113
1600,160,10,80,49.0,0.0,0.923506,0.823743,0,2700.0,3.0406
1600,160,10,80,49.0,18.0,0.92404,0.822692,0,2700.0,3.0455
1600,160,10,80,50.0,0.0,0.936401,0.845341,0,2700.0,3.1348
1600,160,10,80,50.0,18.0,0.937277,0.845055,0,2700.0,3.1371
1600,160,10,80,51.0,0.0,0.932342,0.839077,0,1800.0,3.2116
1600,160,10,80,51.0,18.0,0.934081,0.839591,0,1800.0,3.2127
1600,160,10,107,49.0,0.0,0.994756,0.899875,0,900.0,3.0447
1600,160,10,107,49.0,18.0,0.995131,0.899964,0,900.0,3.0445
1600,160,10,107,50.0,0.0,0.998396,0.939724,0,900.0,3.1367
1600,160,10,107,50.0,18.0,0.998446,0.939808,0,900.0,3.1366
1600,160,10,107,51.0,0.0,0.995336,0.929403,0,900.0,3.213
1600,160,10,107,51.0,18.0,0.995438,0.927211,0,900.0,3.2118
1600,160,10,133,49.0,0.0,0.957271,0.806317,0,1800.0,3.0436
1600,160,10,133,49.0,18.0,0.958459,0.80716,0,1800.0,3.0466
1600,160,10,133,50.0,0.0,0.954347,0.853047,0,1800.0,3.1375
1600,160,10,133,50.0,18.0,0.954977,0.853793,0,1800.0,3.1348
1600,160,10,133,51.0,0.0,0.954196,0.848986,0,1800.0,3.2107
1600,160,10,133,51.0,18.0,0.955656,0.849225,0,1800.0,3.2113
1600,160,10,159,49.0,0.0,0.592819,0.571729,0,3600.0,3.044
1600,160,10,159,49.0,18.0,0.593173,0.571816,0,3600.0,3.0466
1600,160,10,159,50.0,0.0,0.598703,0.580374,0,3600.0,3.1383
1600,160,10,159,50.0,18.0,0.599473,0.580681,0,3600.0,3.1402
1600,160,10,159,51.0,0.0,0.606185,0.589555,0,3600.0,3.2122
1600,160,10,159,51.0,18.0,0.607611,0.590187,0,3600.0,3.2123
1600,200,8,0,49.0,0.0,0.55406,0.539077,0,2700.0,3.0452
1600,200,8,0,49.0,22.5,0.552823,0.538136,0,2700.0,3.047
1600,200,8,0,50.0,0.0,0.553356,0.541415,0,2700.0,3.1351
1600,200,8,0,50.0,22.5,0.553466,0.539528,0,2700.0,3.1343
1600,200,8,0,51.0,0.0,0.561651,0.549282,0,2700.0,3.2127
1600,200,8,0,51.0,22.5,0.559326,0.548543,0,2700.0,3.2111
1600,200,8,1,49.0,0.0,0.579573,0.562498,0,2700.0,3.0406
1600,200,8,1,49.0,22.5,0.579156,0.562816,0,3600.0,3.0438
1600,200,8,1,50.0,0.0,0.595236,0.579959,0,3600.0,3.1407
1600,200,8,1,50.0,22.5,0.593969,0.578801,0,3600.0,3.1384
1600,200,8,1,51.0,0.0,0.604001,0.589885,0,3600.0,3.2099
1600,200,8,1,51.0,22.5,0.604201,0.590224,0,3600.0,3.2146
1600,200,8,33,49.0,0.0,0.986941,0.918124,0,2700.0,3.0469
1600,200,8,33,49.0,22.5,0.987235,0.917899,0,2700.0,3.0466
1600,200,8,33,50.0,0.0,0.994124,0.96231,0,1800.0,3.1354
1600,200,8,33,50.0,22.5,0.994124,0.962782,0,1800.0,3.138
1600,200,8,33,51.0,0.0,0.993131,0.958732,0,1800.0,3.2127
1600,200,8,33,51.0,22.5,0.993229,0.958092,0,1800.0,3.2108
1600,200,8,50,49.0,0.0,0.99494,0.919592,0,1800.0,3.0439
1600,200,8,50,49.0,22.5,0.995314,0.920402,0,1800.0,3.0463
1600,200,8,50,50.0,0.0,0.997361,0.961061,0,1800.0,3.1374
1600,200,8,50,50.0,22.5,0.997724,0.960681,0,1800.0,3.1348
1600,200,8,50,51.0,0.0,0.996689,0.955505,0,1800.0,3.2109
1600,200,8,50,51.0,22.5,0.996638,0.955018,0,1800.0,3.2101
1600,200,8,67,49.0,0.0,0.971203,0.826552,0,1800.0,3.0431
1600,200,8,67,49.0,22.5,0.971329,0.826498,0,1800.0,3.0441
1600,200,8,67,50.0,0.0,0.97337,0.860354,0,1800.0,3.1345
1600,200,8,67,50.0,22.5,0.973812,0.86093,0,1800.0,3.1357
1600,200,8,67,51.0,0.0,0.970098,0.851841,0,1800.0,3.2111
1600,200,8,67,51.0,22.5,0.971328,0.850998,0,1800.0,3.2115
1600,200,8,100,49.0,0.0,0.853153,0.791217,0,900.0,3.0465
1600,200,8,100,49.0,22.5,0.853429,0.78931,0,900.0,3.0458
1600,200,8,100,50.0,0.0,0.862019,0.797151,0,900.0,3.1352
1600,200,8,100,50.0,22.5,0.862009,0.796619,0,900.0,3.1342
1600,200,8,100,51.0,0.0,0.848002,0.788805,0,900.0,3.2126
1600,200,8,100,51.0,22.5,0.848891,0.787903,0,900.0,3.2113
1600,200,8,133,49.0,0.0,0.957328,0.824058,0,900.0,3.0448
1600,200,8,133,49.0,22.5,0.9567,0.826737,0,900.0,3.0487
1600,200,8,133,50.0,0.0,0.961011,0.850441,0,900.0,3.1316
1600,200,8,133,50.0,22.5,0.961191,0.85179,0,900.0,3.1418
1600,200,8,133,51.0,0.0,0.957144,0.832303,0,900.0,3.2063
1600,200,8,133,51.0,22.5,0.956959,0.831255,0,900.0,3.2172
1600,200,8,167,49.0,0.0,0.97892,0.887909,0,1800.0,3.0415
1600,200,8,167,49.0,22.5,0.980401,0.888515,0,1800.0,3.0457
1600,200,8,167,50.0,0.0,0.99628,0.914791,0,1800.0,3.1347
1600,200,8,167,50.0,22.5,0.997518,0.91369,0,1800.0,3.1355
1600,200,8,167,51.0,0.0,0.994301,0.910111,0,1800.0,3.2126
1600,200,8,167,51.0,22.5,0.995502,0.910636,0,1800.0,3.2101
1600,200,8,199,49.0,0.0,0.498268,0.487604,0,3600.0,3.0417
1600,200,8,199,49.0,22.5,0.498376,0.487809,0,3600.0,3.0475
1600,200,8,199,50.0,0.0,0.500157,0.491114,0,3600.0,3.135
1600,200,8,199,50.0,22.5,0.501218,0.490826,0,3600.0,3.1411
1600,200,8,199,51.0,0.0,0.501021,0.492665,0,3600.0,3.2117
1600,200,8,199,51.0,22.5,0.501677,0.492815,0,3600.0,3.2147
1620,4,405,0,49.0,0.0,0.365889,0.361897,0,17100.0,3.0835
1620,4,405,0,49.0,0.444,0.365979,0.362104,0,17100.0,3.0858
1620,4,405,0,50.0,0.0,0.367168,0.364478,0,17100.0,3.1761
1620,4,405,0,50.0,0.444,0.367141,0.364327,0,17100.0,3.1746
1620,4,405,0,51.0,0.0,0.373381,0.370491,0,18000.0,3.2514
1620,4,405,0,51.0,0.444,0.373444,0.37034,0,18000.0,3.2528
1620,4,405,1,49.0,0.0,0.365949,0.361714,0,17100.0,3.0831
1620,4,405,1,49.0,0.444,0.365981,0.361877,0,17100.0,3.0843
1620,4,405,1,50.0,0.0,0.36724,0.364084,0,17100.0,3.1761
1620,4,405,1,50.0,0.444,0.36716,0.364394,0,17100.0,3.1745
1620,4,405,1,51.0,0.0,0.373329,0.370339,0,18000.0,3.2521
1620,4,405,1,51.0,0.444,0.373336,0.370374,0,18000.0,3.2529
1620,4,405,2,49.0,0.0,0.365936,0.362109,0,17100.0,3.084
1620,4,405,2,49.0,0.444,0.365932,0.361892,0,17100.0,3.0852
1620,4,405,2,50.0,0.0,0.367145,0.364325,0,17100.0,3.1749
1620,4,405,2,50.0,0.444,0.367164,0.36448,0,17100.0,3.1758
1620,4,405,2,51.0,0.0,0.373256,0.370403,0,18000.0,3.2528
1620,4,405,2,51.0,0.444,0.373569,0.370428,0,18000.0,3.2515
1620,4,405,3,49.0,0.0,0.365808,0.361514,0,17100.0,3.0842
1620,4,405,3,49.0,0.444,0.366123,0.362077,0,17100.0,3.0832
1620,4,405,3,50.0,0.0,0.367172,0.364615,0,17100.0,3.1777
1620,4,405,3,50.0,0.444,0.367228,0.363862,0,17100.0,3.1729
1620,4,405,3,51.0,0.0,0.373492,0.37044,0,18000.0,3.25
1620,4,405,3,51.0,0.444,0.373173,0.370274,0,18000.0,3.2549
1620,5,324,0,49.0,0.0,0.435442,0.428936,0,14400.0,3.0846
1620,5,324,0,49.0,0.556,0.435631,0.428517,0,14400.0,3.0824
1620,5,324,0,50.0,0.0,0.438401,0.43324,0,14400.0,3.1793
1620,5,324,0,50.0,0.556,0.438741,0.432572,0,14400.0,3.1721
1620,5,324,0,51.0,0.0,0.444209,0.439188,0,14400.0,3.2548
1620,5,324,0,51.0,0.556,0.444143,0.43915,0,14400.0,3.2532
1620,5,324,1,49.0,0.0,0.435405,0.428831,0,14400.0,3.0843
1620,5,324,1,49.0,0.556,0.436071,0.428751,0,14400.0,3.081
1620,5,324,1,50.0,0.0,0.438748,0.432797,0,14400.0,3.1794
1620,5,324,1,50.0,0.556,0.438493,0.432923,0,14400.0,3.1771
1620,5,324,1,51.0,0.0,0.444362,0.439324,0,14400.0,3.2544
1620,5,324,1,51.0,0.556,0.443874,0.439289,0,14400.0,3.2528
1620,5,324,2,49.0,0.0,0.435666,0.428765,0,14400.0,3.0834
1620,5,324,2,49.0,0.556,0.435672,0.428665,0,14400.0,3.0839
1620,5,324,2,50.0,0.0,0.438518,0.432902,0,14400.0,3.1742
1620,5,324,2,50.0,0.556,0.438789,0.432588,0,14400.0,3.1754
1620,5,324,2,51.0,0.0,0.444288,0.4393,0,14400.0,3.2523
1620,5,324,2,51.0,0.556,0.444226,0.439011,0,14400.0,3.2536
1620,5,324,3,49.0,0.0,0.435321,0.428538,0,14400.0,3.0824
1620,5,324,3,49.0,0.556,0.435952,0.429091,0,14400.0,3.0855
1620,5,324,3,50.0,0.0,0.438568,0.432531,0,14400.0,3.1773
1620,5,324,3,50.0,0.556,0.438545,0.433011,0,14400.0,3.1774
1620,5,324,3,51.0,0.0,0.444334,0.439259,0,14400.0,3.252
1620,5,324,3,51.0,0.556,0.44431,0.438977,0,14400.0,3.2546
1620,5,324,4,49.0,0.0,0.435599,0.428089,0,14400.0,3.0772
1620,5,324,4,49.0,0.556,0.435845,0.429123,0,14400.0,3.0878
1620,5,324,4,50.0,0.0,0.438753,0.432257,0,14400.0,3.1768
1620,5,324,4,50.0,0.556,0.438352,0.43344,0,14400.0,3.1752
1620,5,324,4,51.0,0.0,0.444297,0.439367,0,14400.0,3.2522
1620,5,324,4,51.0,0.556,0.44409,0.439245,0,14400.0,3.2543
1620,6,270,0,49.0,0.0,0.508432,0.496191,0,9900.0,3.0788
1620,6,270,0,49.0,0.667,0.508812,0.496453,0,9900.0,3.0792
1620,6,270,0,50.0,0.0,0.51538,0.506174,0,9900.0,3.1783
1620,6,270,0,50.0,0.667,0.515495,0.506034,0,9900.0,3.1797
1620,6,270,0,51.0,0.0,0.523875,0.515689,0,10800.0,3.2533
1620,6,270,0,51.0,0.667,0.523805,0.515486,0,10800.0,3.2515
1620,6,270,1,49.0,0.0,0.508629,0.496534,0,9900.0,3.0837
1620,6,270,1,49.0,0.667,0.508482,0.496741,0,9900.0,3.0838
1620,6,270,1,50.0,0.0,0.515495,0.506492,0,10800.0,3.1763
1620,6,270,1,50.0,0.667,0.515375,0.506246,0,9900.0,3.1744
1620,6,270,1,51.0,0.0,0.523945,0.51546,0,10800.0,3.2509
1620,6,270,1,51.0,0.667,0.523745,0.515496,0,10800.0,3.2514
1620,6,270,2,49.0,0.0,0.508654,0.496304,0,9900.0,3.084
1620,6,270,2,49.0,0.667,0.508379,0.496198,0,9900.0,3.083
1620,6,270,2,50.0,0.0,0.515387,0.505961,0,9900.0,3.1765
1620,6,270,2,50.0,0.667,0.515373,0.506247,0,9900.0,3.1768
