sequence,mode,stage,candidate_key,elapsed_s
3143,saturation,low,"[43,40,41,50.0,0.0,0.0]",147.99532719999843
3144,saturation,low,"[43,40,42,50.0,0.0,0.0]",147.99835750000057
3145,saturation,medium,"[40,43,32,50.0,0.0,0.0]",531.4135931000055
3146,saturation,medium,"[40,43,33,50.0,0.0,0.0]",531.4156175000026
3147,saturation,medium,"[40,43,34,50.0,0.0,0.0]",531.4181077999965
3148,saturation,medium,"[43,40,7,50.0,0.0,0.0]",531.420886800006
3149,saturation,medium,"[40,43,35,50.0,0.0,0.0]",531.4239597999986
3150,saturation,medium,"[40,43,21,50.0,0.0,0.0]",531.426739399998
3151,saturation,medium,"[40,43,22,50.0,0.0,0.0]",531.4302910000042
3152,saturation,medium,"[40,43,39,50.0,0.0,0.0]",531.433153900005
3153,saturation,medium,"[40,43,20,50.0,0.0,0.0]",531.4376009000043
3154,saturation,medium,"[40,43,2,50.0,0.0,0.0]",531.4413026999973
3155,saturation,medium,"[40,43,0,50.0,0.0,0.0]",531.444339200003
3156,saturation,medium,"[40,43,23,50.0,0.0,0.0]",531.4470808000042
3157,saturation,medium,"[40,43,37,50.0,0.0,0.0]",531.4487437999996
3158,saturation,medium,"[43,40,1,50.0,0.0,0.0]",531.4507941999982
3159,saturation,medium,"[43,40,30,50.0,0.0,0.0]",531.4531713999968
3160,saturation,medium,"[40,43,6,50.0,0.0,0.0]",531.4549454999942
3161,saturation,medium,"[43,40,8,50.0,0.0,0.0]",531.456594599993
3162,saturation,medium,"[40,43,7,50.0,0.0,0.0]",531.4592688000048
3163,saturation,medium,"[43,40,2,50.0,0.0,0.0]",531.4614277000001
3164,saturation,medium,"[40,43,25,50.0,0.0,0.0]",531.4634838999991
3165,saturation,medium,"[43,40,6,50.0,0.0,0.0]",531.4666986000011
3166,saturation,medium,"[43,40,5,50.0,0.0,0.0]",531.4693900999991
3167,saturation,medium,"[40,43,36,50.0,0.0,0.0]",531.4750236000036
3168,saturation,medium,"[43,40,4,50.0,0.0,0.0]",531.4773003000009
3169,saturation,medium,"[43,40,0,50.0,0.0,0.0]",531.4783801000012
3170,saturation,medium,"[43,40,31,50.0,0.0,0.0]",531.4798740999977
3171,saturation,medium,"[43,40,29,50.0,0.0,0.0]",531.4814467999968
3172,saturation,medium,"[43,40,28,50.0,0.0,0.0]",531.4833035000047
3173,saturation,medium,"[43,40,26,50.0,0.0,0.0]",531.4850251000025
3174,saturation,medium,"[40,43,24,50.0,0.0,0.0]",531.4869438000023
3175,saturation,medium,"[40,43,4,50.0,0.0,0.0]",531.4891806000014
3176,saturation,medium,"[43,40,3,50.0,0.0,0.0]",531.4931524999993
3177,saturation,medium,"[40,43,38,50.0,0.0,0.0]",531.4971396999972
3178,saturation,medium,"[40,43,19,50.0,0.0,0.0]",531.5012837999966
3179,saturation,medium,"[40,43,26,50.0,0.0,0.0]",531.5037407999989
3180,saturation,medium,"[40,43,29,50.0,0.0,0.0]",531.5048236000002
3181,saturation,medium,"[43,40,27,50.0,0.0,0.0]",531.5086415000042
3182,saturation,medium,"[40,43,1,50.0,0.0,0.0]",531.5104642000006
3183,saturation,medium,"[43,40,25,50.0,0.0,0.0]",531.5124369000041
3184,saturation,medium,"[43,40,39,50.0,0.0,0.0]",531.514723799999
3185,saturation,medium,"[40,43,5,50.0,0.0,0.0]",531.517076899996
3186,saturation,medium,"[40,43,3,50.0,0.0,0.0]",531.5194185
3187,saturation,medium,"[40,43,28,50.0,0.0,0.0]",531.5229563999965
3188,saturation,medium,"[43,40,40,50.0,0.0,0.0]",531.5274337999945
3189,saturation,medium,"[43,40,12,50.0,0.0,0.0]",531.5297302000035
3190,saturation,medium,"[43,40,38,50.0,0.0,0.0]",531.5321540000004
3191,saturation,medium,"[43,40,9,50.0,0.0,0.0]",531.5342194000041
3192,saturation,medium,"[43,40,11,50.0,0.0,0.0]",531.5361445000017
3193,saturation,medium,"[40,43,27,50.0,0.0,0.0]",531.537731299999
3194,saturation,medium,"[43,40,34,50.0,0.0,0.0]",531.5392597999962
3195,saturation,medium,"[43,40,10,50.0,0.0,0.0]",531.5412203000014
3196,saturation,medium,"[43,40,42,50.0,0.0,0.0]",531.5436315999978
3197,saturation,medium,"[43,40,24,50.0,0.0,0.0]",531.5465507999979
3198,saturation,medium,"[43,40,41,50.0,0.0,0.0]",531.5504973999996
3199,saturation,medium,"[43,40,13,50.0,0.0,0.0]",531.5547997000031
3200,saturation,medium,"[40,43,8,50.0,0.0,0.0]",531.5581520999986
3201,saturation,medium,"[43,40,32,50.0,0.0,0.0]",531.5607728000032
3202,saturation,medium,"[40,43,9,50.0,0.0,0.0]",531.5631366000016
3203,saturation,medium,"[40,43,30,50.0,0.0,0.0]",531.5645684999981
3204,saturation,medium,"[43,40,33,50.0,0.0,0.0]",531.5661733000015
3205,saturation,medium,"[40,43,18,50.0,0.0,0.0]",531.569136099999
3206,saturation,medium,"[43,40,35,50.0,0.0,0.0]",531.5710932000002
3207,saturation,medium,"[40,43,10,50.0,0.0,0.0]",531.5744212000063
3208,saturation,medium,"[43,40,23,50.0,0.0,0.0]",531.5771500000046
3209,saturation,medium,"[43,40,36,50.0,0.0,0.0]",531.5797892000046
3210,saturation,medium,"[40,43,31,50.0,0.0,0.0]",531.5829510999974
3211,saturation,medium,"[40,43,11,50.0,0.0,0.0]",531.587357999997
3212,saturation,medium,"[40,43,17,50.0,0.0,0.0]",531.5898127999972
3213,saturation,medium,"[43,40,14,50.0,0.0,0.0]",531.592361899995
3214,saturation,medium,"[43,40,15,50.0,0.0,0.0]",531.5968145999941
3215,saturation,medium,"[43,40,37,50.0,0.0,0.0]",531.598574399999
3216,saturation,medium,"[40,43,12,50.0,0.0,0.0]",531.6002918000013
3217,saturation,medium,"[40,43,16,50.0,0.0,0.0]",531.6020847000036
3218,saturation,medium,"[40,43,15,50.0,0.0,0.0]",531.6052793000053
3219,saturation,medium,"[43,40,16,50.0,0.0,0.0]",531.6081776999999
3220,saturation,high,"[40,43,32,50.0,0.0,0.0]",448.74309650000214
3221,saturation,high,"[40,43,7,50.0,0.0,0.0]",448.7465480999963
3222,saturation,high,"[40,43,5,50.0,0.0,0.0]",448.74854849999974
3223,saturation,high,"[40,43,2,50.0,0.0,0.0]",448.75033780000376
3224,saturation,high,"[40,43,6,50.0,0.0,0.0]",448.75202849999914
3225,saturation,high,"[43,40,7,50.0,0.0,0.0]",448.75401520000014
3226,saturation,high,"[40,43,4,50.0,0.0,0.0]",448.757551900002
3227,saturation,high,"[40,43,3,50.0,0.0,0.0]",448.75988260000304
3228,saturation,high,"[40,43,33,50.0,0.0,0.0]",448.76239490000444
3229,saturation,high,"[43,40,6,50.0,0.0,0.0]",448.76644790000137
3230,saturation,high,"[40,43,0,50.0,0.0,0.0]",448.7696114999999
3231,saturation,high,"[40,43,39,50.0,0.0,0.0]",448.772561699996
3232,saturation,high,"[40,43,1,50.0,0.0,0.0]",448.77591440000106
3233,saturation,high,"[40,43,8,50.0,0.0,0.0]",448.7778733000014
3234,saturation,high,"[43,40,5,50.0,0.0,0.0]",448.7797437000045
3235,saturation,high,"[40,43,34,50.0,0.0,0.0]",448.7816923999999
3236,saturation,high,"[40,43,35,50.0,0.0,0.0]",448.7837111999979
3237,saturation,high,"[40,43,38,50.0,0.0,0.0]",448.78654310000275
3238,saturation,high,"[40,43,37,50.0,0.0,0.0]",448.7897935000001
3239,saturation,high,"[43,40,4,50.0,0.0,0.0]",448.79277689999435
3240,saturation,high,"[40,43,36,50.0,0.0,0.0]",448.7958978999959
3241,saturation,high,"[43,40,3,50.0,0.0,0.0]",448.8006674000062
3242,saturation,high,"[43,40,1,50.0,0.0,0.0]",448.8033746000001
3243,saturation,high,"[43,40,0,50.0,0.0,0.0]",448.8057190000036
3244,saturation,high,"[43,40,2,50.0,0.0,0.0]",448.80864329999895
3245,saturation,high,"[43,40,40,50.0,0.0,0.0]",448.8099002000017
3246,saturation,high,"[43,40,42,50.0,0.0,0.0]",448.8115120000002
3247,saturation,high,"[43,40,41,50.0,0.0,0.0]",448.8131560999973
3248,saturation,high,"[43,40,39,50.0,0.0,0.0]",448.8176022999978
3249,saturation,high,"[40,43,19,50.0,0.0,0.0]",448.8201568000004
3250,saturation,high,"[40,43,20,50.0,0.0,0.0]",448.82312270000693
3251,saturation,high,"[40,43,21,50.0,0.0,0.0]",448.82579900000565
3252,saturation,high,"[40,43,22,50.0,0.0,0.0]",448.8298171999995
3253,saturation,high,"[43,40,27,50.0,0.0,0.0]",448.8339455000023
3254,saturation,high,"[43,40,38,50.0,0.0,0.0]",448.8364387000038
3255,saturation,high,"[40,43,23,50.0,0.0,0.0]",448.83877380000195
3256,saturation,high,"[43,40,28,50.0,0.0,0.0]",448.8400548999998
3257,saturation,high,"[43,40,30,50.0,0.0,0.0]",448.8415391000017
3258,saturation,high,"[43,40,29,50.0,0.0,0.0]",448.8431166999944
3259,saturation,high,"[40,43,24,50.0,0.0,0.0]",448.84529539999494
3260,saturation,high,"[43,40,31,50.0,0.0,0.0]",448.8471993999992
3261,saturation,high,"[40,43,25,50.0,0.0,0.0]",448.8489050000062
3262,saturation,high,"[40,43,26,50.0,0.0,0.0]",448.8514007000049
3263,saturation,high,"[43,40,32,50.0,0.0,0.0]",448.85396169999876
3264,saturation,high,"[40,43,29,50.0,0.0,0.0]",448.85840520000056
3265,saturation,high,"[40,43,28,50.0,0.0,0.0]",448.8605693999998
3266,saturation,high,"[40,43,27,50.0,0.0,0.0]",448.86273529999744
3267,saturation,high,"[43,40,34,50.0,0.0,0.0]",448.8651425999997
3268,saturation,high,"[40,43,30,50.0,0.0,0.0]",448.8662866999948
3269,saturation,high,"[43,40,33,50.0,0.0,0.0]",448.8678681999954
3270,saturation,high,"[43,40,35,50.0,0.0,0.0]",448.8694331000006
3271,saturation,high,"[40,43,31,50.0,0.0,0.0]",448.87092320000374
3272,saturation,high,"[43,40,36,50.0,0.0,0.0]",448.8725714000029
3273,saturation,high,"[43,40,37,50.0,0.0,0.0]",448.8747311000043
3274,saturation,low,"[29,60,0,50.0,0.0,0.0]",249.633072800003
3275,saturation,low,"[29,60,1,50.0,0.0,0.0]",249.63546059999499
3276,saturation,low,"[29,60,2,50.0,0.0,0.0]",249.63787759999832
3277,saturation,low,"[29,60,3,50.0,0.0,0.0]",249.64092589999927
3278,saturation,low,"[29,60,4,50.0,0.0,0.0]",249.64440520000062
3279,saturation,low,"[29,60,5,50.0,0.0,0.0]",249.65076899999985
3280,saturation,low,"[29,60,6,50.0,0.0,0.0]",249.6535509999958
3281,saturation,low,"[29,60,7,50.0,0.0,0.0]",249.65709989999596
3282,saturation,low,"[29,60,8,50.0,0.0,0.0]",249.6590748000017
3283,saturation,low,"[29,60,9,50.0,0.0,0.0]",249.66106270000455
3284,saturation,low,"[29,60,10,50.0,0.0,0.0]",249.6632899000033
3285,saturation,low,"[29,60,11,50.0,0.0,0.0]",249.66626099999849
3286,saturation,low,"[29,60,12,50.0,0.0,0.0]",249.66928100000223
3287,saturation,low,"[29,60,13,50.0,0.0,0.0]",249.6723540000021
3288,saturation,low,"[29,60,14,50.0,0.0,0.0]",249.67596950000006
3289,saturation,low,"[29,60,15,50.0,0.0,0.0]",249.67972430000373
3290,saturation,low,"[29,60,16,50.0,0.0,0.0]",249.6842964000025
3291,saturation,low,"[29,60,17,50.0,0.0,0.0]",249.68702979999944
3292,saturation,low,"[29,60,18,50.0,0.0,0.0]",249.6900953000004
3293,saturation,low,"[29,60,19,50.0,0.0,0.0]",249.69414429999597
3294,saturation,low,"[29,60,20,50.0,0.0,0.0]",249.6960409999956
3295,saturation,low,"[29,60,21,50.0,0.0,0.0]",249.697903399996
3296,saturation,low,"[29,60,22,50.0,0.0,0.0]",249.69999809999717
3297,saturation,low,"[29,60,23,50.0,0.0,0.0]",249.70340050000232
3298,saturation,low,"[29,60,24,50.0,0.0,0.0]",249.70656150000286
3299,saturation,low,"[29,60,25,50.0,0.0,0.0]",249.70975310000358
3300,saturation,low,"[29,60,26,50.0,0.0,0.0]",249.71395699999994
3301,saturation,low,"[29,60,27,50.0,0.0,0.0]",249.7171651999961
3302,saturation,low,"[29,60,28,50.0,0.0,0.0]",249.72217529999762
3303,saturation,low,"[30,58,0,50.0,0.0,0.0]",249.72476359999564
3304,saturation,low,"[30,58,1,50.0,0.0,0.0]",249.72771089999878
3305,saturation,low,"[30,58,2,50.0,0.0,0.0]",249.73031099999935
3306,saturation,low,"[30,58,3,50.0,0.0,0.0]",249.73222280000482
3307,saturation,low,"[30,58,4,50.0,0.0,0.0]",249.7339934000047
3308,saturation,low,"[30,58,5,50.0,0.0,0.0]",249.7356962000049
3309,saturation,low,"[30,58,6,50.0,0.0,0.0]",249.73735580000357
3310,saturation,low,"[30,58,7,50.0,0.0,0.0]",249.73942399999942
3311,saturation,low,"[30,58,8,50.0,0.0,0.0]",249.74244789999648
3312,saturation,low,"[30,58,9,50.0,0.0,0.0]",249.74508159999823
3313,saturation,low,"[30,58,10,50.0,0.0,0.0]",249.75022270000045
3314,saturation,low,"[30,58,11,50.0,0.0,0.0]",249.75248559999454
3315,saturation,low,"[30,58,12,50.0,0.0,0.0]",249.75507970000035
3316,saturation,low,"[30,58,13,50.0,0.0,0.0]",249.7574397999997
3317,saturation,low,"[30,58,14,50.0,0.0,0.0]",249.762931199999
3318,saturation,low,"[30,58,15,50.0,0.0,0.0]",249.76564039999357
3319,saturation,low,"[30,58,16,50.0,0.0,0.0]",249.76778500000364
3320,saturation,low,"[30,58,17,50.0,0.0,0.0]",249.77000560000306
3321,saturation,low,"[30,58,18,50.0,0.0,0.0]",249.77098000000115
3322,saturation,low,"[30,58,19,50.0,0.0,0.0]",249.77283370000077
3323,saturation,low,"[30,58,20,50.0,0.0,0.0]",249.77490509999916
3324,saturation,low,"[30,58,21,50.0,0.0,0.0]",249.77779480000027
3325,saturation,low,"[30,58,22,50.0,0.0,0.0]",249.7803236999971
3326,saturation,low,"[30,58,23,50.0,0.0,0.0]",249.78268329999992
3327,saturation,low,"[30,58,24,50.0,0.0,0.0]",249.7850987999991
3328,saturation,low,"[30,58,25,50.0,0.0,0.0]",249.7876338999995
3329,saturation,low,"[30,58,26,50.0,0.0,0.0]",249.79239890000463
3330,saturation,low,"[30,58,27,50.0,0.0,0.0]",249.7951286000025
3331,saturation,low,"[30,58,28,50.0,0.0,0.0]",249.7977280999985
3332,saturation,low,"[30,58,29,50.0,0.0,0.0]",249.8010312999977
3333,saturation,low,"[58,30,0,50.0,0.0,0.0]",249.80248579999898
3334,saturation,low,"[58,30,1,50.0,0.0,0.0]",249.8049491999991
3335,saturation,low,"[58,30,2,50.0,0.0,0.0]",249.8069222999984
3336,saturation,low,"[58,30,3,50.0,0.0,0.0]",249.8093310999975
3337,saturation,low,"[58,30,4,50.0,0.0,0.0]",249.81207880000147
3338,saturation,low,"[58,30,5,50.0,0.0,0.0]",249.81560600000375
3339,saturation,low,"[58,30,6,50.0,0.0,0.0]",249.81836199999816
3340,saturation,low,"[58,30,7,50.0,0.0,0.0]",249.8221371999971
3341,saturation,low,"[58,30,8,50.0,0.0,0.0]",249.8241291000013
3342,saturation,low,"[58,30,9,50.0,0.0,0.0]",249.82665370000177
3343,saturation,low,"[58,30,10,50.0,0.0,0.0]",249.82926710000174
3344,saturation,low,"[58,30,11,50.0,0.0,0.0]",249.8306525999942
3345,saturation,low,"[58,30,12,50.0,0.0,0.0]",249.83277119999548
3346,saturation,low,"[58,30,13,50.0,0.0,0.0]",249.83458240000618
3347,saturation,low,"[58,30,14,50.0,0.0,0.0]",249.83664080000017
3348,saturation,low,"[58,30,15,50.0,0.0,0.0]",249.83913130000292
3349,saturation,low,"[58,30,16,50.0,0.0,0.0]",249.84173100000044
3350,saturation,low,"[58,30,17,50.0,0.0,0.0]",249.84446490000119
3351,saturation,low,"[58,30,18,50.0,0.0,0.0]",249.84684800000105
3352,saturation,low,"[58,30,19,50.0,0.0,0.0]",249.8509769999946
3353,saturation,low,"[58,30,20,50.0,0.0,0.0]",249.85310679999384
3354,saturation,low,"[58,30,21,50.0,0.0,0.0]",249.85530760000256
3355,saturation,low,"[58,30,22,50.0,0.0,0.0]",249.8591968000037
3356,saturation,low,"[58,30,23,50.0,0.0,0.0]",249.86096220000036
3357,saturation,low,"[58,30,24,50.0,0.0,0.0]",249.8628768999988
3358,saturation,low,"[58,30,25,50.0,0.0,0.0]",249.8645464000001
3359,saturation,low,"[58,30,26,50.0,0.0,0.0]",249.86643309999636
3360,saturation,low,"[58,30,27,50.0,0.0,0.0]",249.86861060000228
3361,saturation,low,"[58,30,28,50.0,0.0,0.0]",249.87129419999837
3362,saturation,low,"[58,30,29,50.0,0.0,0.0]",249.87356210000144
3363,saturation,low,"[58,30,30,50.0,0.0,0.0]",249.87745559999894
3364,saturation,low,"[58,30,31,50.0,0.0,0.0]",249.88003860000026
3365,saturation,low,"[58,30,32,50.0,0.0,0.0]",249.882056800001
3366,saturation,low,"[58,30,33,50.0,0.0,0.0]",249.8842108999961
3367,saturation,low,"[58,30,34,50.0,0.0,0.0]",249.88541819999955
3368,saturation,low,"[58,30,35,50.0,0.0,0.0]",249.8896462000048
3369,saturation,low,"[58,30,36,50.0,0.0,0.0]",249.89143870000407
3370,saturation,low,"[58,30,37,50.0,0.0,0.0]",249.8932535999993
3371,saturation,low,"[58,30,38,50.0,0.0,0.0]",249.89511469999707
3372,saturation,low,"[58,30,39,50.0,0.0,0.0]",249.89728759999707
3373,saturation,low,"[58,30,40,50.0,0.0,0.0]",249.89944529999775
3374,saturation,low,"[58,30,41,50.0,0.0,0.0]",249.9023945000008
3375,saturation,low,"[58,30,42,50.0,0.0,0.0]",249.90647769999487
3376,saturation,low,"[58,30,43,50.0,0.0,0.0]",249.90886299999693
3377,saturation,low,"[58,30,44,50.0,0.0,0.0]",249.9114578000008
3378,saturation,low,"[58,30,45,50.0,0.0,0.0]",249.9140772000028
3379,saturation,low,"[58,30,46,50.0,0.0,0.0]",249.91561300000467
3380,saturation,low,"[58,30,47,50.0,0.0,0.0]",249.91814510000404
3381,saturation,low,"[58,30,48,50.0,0.0,0.0]",249.92058109999925
3382,saturation,low,"[58,30,49,50.0,0.0,0.0]",249.92238029999862
3383,saturation,low,"[58,30,50,50.0,0.0,0.0]",249.9242080999975
3384,saturation,low,"[58,30,51,50.0,0.0,0.0]",249.9270047999962
3385,saturation,low,"[58,30,52,50.0,0.0,0.0]",249.92996899999707
3386,saturation,low,"[58,30,53,50.0,0.0,0.0]",249.93458450000617
3387,saturation,low,"[58,30,54,50.0,0.0,0.0]",249.937334000002
3388,saturation,low,"[58,30,55,50.0,0.0,0.0]",249.93993990000308
3389,saturation,low,"[58,30,56,50.0,0.0,0.0]",249.94252330000018
3390,saturation,low,"[58,30,57,50.0,0.0,0.0]",249.94455410000228
3391,saturation,low,"[60,29,0,50.0,0.0,0.0]",249.94628160000138
3392,saturation,low,"[60,29,1,50.0,0.0,0.0]",249.9481065
3393,saturation,low,"[60,29,2,50.0,0.0,0.0]",249.95070989999658
3394,saturation,low,"[60,29,3,50.0,0.0,0.0]",249.95339930000046
3395,saturation,low,"[60,29,4,50.0,0.0,0.0]",249.956457399996
3396,saturation,low,"[60,29,5,50.0,0.0,0.0]",249.95949990000372
3397,saturation,low,"[60,29,6,50.0,0.0,0.0]",249.96282390000124
3398,saturation,low,"[60,29,7,50.0,0.0,0.0]",249.9672703000033
3399,saturation,low,"[60,29,8,50.0,0.0,0.0]",249.96968980000383
3400,saturation,low,"[60,29,9,50.0,0.0,0.0]",249.97166070000094
3401,saturation,low,"[60,29,10,50.0,0.0,0.0]",249.9740873999981
3402,saturation,low,"[60,29,11,50.0,0.0,0.0]",249.9756963999971
3403,saturation,low,"[60,29,12,50.0,0.0,0.0]",249.9771738999989
3404,saturation,low,"[60,29,13,50.0,0.0,0.0]",249.97895029999927
3405,saturation,low,"[60,29,14,50.0,0.0,0.0]",249.98297120000643
3406,saturation,low,"[60,29,15,50.0,0.0,0.0]",249.98545860000013
3407,saturation,low,"[60,29,16,50.0,0.0,0.0]",249.98874459999934
3408,saturation,low,"[60,29,17,50.0,0.0,0.0]",249.9915914000012
3409,saturation,low,"[60,29,18,50.0,0.0,0.0]",249.9958486999967
3410,saturation,low,"[60,29,19,50.0,0.0,0.0]",249.99967050000123
3411,saturation,low,"[60,29,20,50.0,0.0,0.0]",250.0021454999951
3412,saturation,low,"[60,29,21,50.0,0.0,0.0]",250.00572889999603
3413,saturation,low,"[60,29,22,50.0,0.0,0.0]",250.0072638999991
3414,saturation,low,"[60,29,23,50.0,0.0,0.0]",250.008602300004
3415,saturation,low,"[60,29,24,50.0,0.0,0.0]",250.01017430000502
3416,saturation,low,"[60,29,25,50.0,0.0,0.0]",250.01213290000305
3417,saturation,low,"[60,29,26,50.0,0.0,0.0]",250.01424599999882
3418,saturation,low,"[60,29,27,50.0,0.0,0.0]",250.01727879999817
3419,saturation,low,"[60,29,28,50.0,0.0,0.0]",250.0209534999958
3420,saturation,low,"[60,29,29,50.0,0.0,0.0]",250.02399329999753
3421,saturation,low,"[60,29,30,50.0,0.0,0.0]",250.02817510000023
3422,saturation,low,"[60,29,31,50.0,0.0,0.0]",250.03102819999913
3423,saturation,low,"[60,29,32,50.0,0.0,0.0]",250.03368000000046
3424,saturation,low,"[60,29,33,50.0,0.0,0.0]",250.03703060000407
3425,saturation,low,"[60,29,34,50.0,0.0,0.0]",250.03908590000356
3426,saturation,low,"[60,29,35,50.0,0.0,0.0]",250.04047379999975
3427,saturation,low,"[60,29,36,50.0,0.0,0.0]",250.0426862000022
3428,saturation,low,"[60,29,37,50.0,0.0,0.0]",250.04501449999952
3429,saturation,low,"[60,29,38,50.0,0.0,0.0]",250.04726780000055
3430,saturation,low,"[60,29,39,50.0,0.0,0.0]",250.04965229999652
3431,saturation,low,"[60,29,40,50.0,0.0,0.0]",250.05228969999735
3432,saturation,low,"[60,29,41,50.0,0.0,0.0]",250.05547249999654
3433,saturation,low,"[60,29,42,50.0,0.0,0.0]",250.0601980000065
3434,saturation,low,"[60,29,43,50.0,0.0,0.0]",250.06299630000285
3435,saturation,low,"[60,29,44,50.0,0.0,0.0]",250.06577649999963
3436,saturation,low,"[60,29,45,50.0,0.0,0.0]",250.0669557000001
3437,saturation,low,"[60,29,46,50.0,0.0,0.0]",250.0680796000015
3438,saturation,low,"[60,29,47,50.0,0.0,0.0]",250.06975039999816
3439,saturation,low,"[60,29,48,50.0,0.0,0.0]",250.0716381999955
3440,saturation,low,"[60,29,49,50.0,0.0,0.0]",250.0737783000004
3441,saturation,low,"[60,29,50,50.0,0.0,0.0]",250.07720159999735
3442,saturation,low,"[60,29,51,50.0,0.0,0.0]",250.07950940000592
3443,saturation,low,"[60,29,52,50.0,0.0,0.0]",250.08280039999954
3444,saturation,low,"[60,29,53,50.0,0.0,0.0]",250.0869559999992
3445,saturation,low,"[60,29,54,50.0,0.0,0.0]",250.0901109999977
3446,saturation,low,"[60,29,55,50.0,0.0,0.0]",250.0931649999984
3447,saturation,low,"[60,29,56,50.0,0.0,0.0]",250.0958152999956
3448,saturation,low,"[60,29,57,50.0,0.0,0.0]",250.0977286999987
3449,saturation,low,"[60,29,58,50.0,0.0,0.0]",250.100511800003
3450,saturation,low,"[60,29,59,50.0,0.0,0.0]",250.1022030000022
3451,saturation,medium,"[30,58,8,50.0,0.0,0.0]",680.6046128999951
3452,saturation,medium,"[30,58,7,50.0,0.0,0.0]",680.6066976000002
3453,saturation,medium,"[30,58,15,50.0,0.0,0.0]",680.6085607999994
3454,saturation,medium,"[29,60,5,50.0,0.0,0.0]",680.6110681999999
3455,saturation,medium,"[30,58,9,50.0,0.0,0.0]",680.6134626999992
3456,saturation,medium,"[30,58,16,50.0,0.0,0.0]",680.6165213000058
3457,saturation,medium,"[30,58,14,50.0,0.0,0.0]",680.6193312999967
3458,saturation,medium,"[30,58,13,50.0,0.0,0.0]",680.6223246000009
3459,saturation,medium,"[29,60,6,50.0,0.0,0.0]",680.6254047000039
3460,saturation,medium,"[29,60,11,50.0,0.0,0.0]",680.6298274000001
3461,saturation,medium,"[30,58,11,50.0,0.0,0.0]",680.6324253999992
3462,saturation,medium,"[29,60,13,50.0,0.0,0.0]",680.6355648000026
3463,saturation,medium,"[30,58,10,50.0,0.0,0.0]",680.6374165000016
3464,saturation,medium,"[30,58,17,50.0,0.0,0.0]",680.6397731000034
3465,saturation,medium,"[29,60,10,50.0,0.0,0.0]",680.6419328999982
3466,saturation,medium,"[29,60,4,50.0,0.0,0.0]",680.644481299998
3467,saturation,medium,"[30,58,12,50.0,0.0,0.0]",680.6466775000008
3468,saturation,medium,"[29,60,12,50.0,0.0,0.0]",680.6492231000011
3469,saturation,medium,"[30,58,5,50.0,0.0,0.0]",680.651720599999
